Condition,PLV,Subject,Pair
Intra,0.338130570572109,13,1
Intra,0.329421151972286,13,2
Intra,0.345415613718405,13,1
Intra,0.362613422703575,13,2
Intra,0.364833473496763,13,3
Intra,0.306979044200816,13,4
Intra,0.332780968313314,13,5
Intra,0.341723407598234,13,6
Intra,0.36196430775565,13,7
Intra,0.340279457984092,13,8
Intra,0.339709581816844,13,9
Intra,0.33796836837845,13,10
Intra,0.341214524639395,15,1
Intra,0.336020599088328,15,2
Intra,0.373952502255088,15,1
Intra,0.360197980986826,15,2
Intra,0.334642519406303,15,3
Intra,0.376359215839781,14,1
Intra,0.39726882233546,15,1
Intra,0.384659289471005,14,1
Intra,0.358119341047939,13,1
Intra,0.357069741653814,13,2
Intra,0.329096539311165,13,3
Intra,0.321482414977248,13,4
Intra,0.346647032586521,13,5
Intra,0.290607576882318,15,1
Intra,0.349710021084705,15,2
Intra,0.321182493454345,15,3
Intra,0.405027143240392,15,4
Intra,0.359160128358381,15,5
Intra,0.299359006378555,15,6
Intra,0.365971423548667,8,1
Intra,0.371756561035763,15,1
Intra,0.364986658903712,15,2
Intra,0.365507716092921,7,1
Intra,0.35832898615861,7,2
Intra,0.383091031621508,7,3
Intra,0.414856314187299,7,4
Intra,0.386199633098635,7,5
Intra,0.355750288284461,7,6
Intra,0.407904102145,7,7
Intra,0.384147923774123,7,8
Intra,0.437172754243654,7,1
Intra,0.346107882677446,7,2
Intra,0.417728567979359,7,3
Intra,0.392326909018171,7,4
Intra,0.44523209811734,7,5
Intra,0.37880106730727,7,6
Intra,0.464132971958052,7,7
Intra,0.389177987832337,7,8
Intra,0.37946828721159,11,1
Intra,0.364452584986929,11,2
Intra,0.385137742510469,11,3
Intra,0.376806945677221,11,4
Intra,0.396947740854272,17,1
Intra,0.386088842593921,17,2
Intra,0.383948072761521,17,3
Intra,0.378379220124506,2,1
Intra,0.304864119395348,2,2
Intra,0.386001254068082,2,3
Intra,0.360038591718962,2,4
Intra,0.266993316699589,2,5
Intra,0.37850192973682,2,6
Intra,0.348058508713266,16,1
Intra,0.36323210691942,16,2
Intra,0.397636371529432,2,1
Intra,0.347048644868578,2,2
Intra,0.438146295419769,2,1
Intra,0.414001629791022,2,2
Intra,0.361401392382146,3,1
Intra,0.393978213277722,3,2
Intra,0.395074628756287,11,1
Intra,0.457253892557629,11,2
Intra,0.432578622115265,11,3
Intra,0.414900666939272,11,4
Intra,0.36006764606828,11,5
Intra,0.423550604615545,11,6
Intra,0.323253455019643,11,7
Intra,0.368470083196698,11,8
Intra,0.392513801062955,11,9
Intra,0.405933273188591,11,10
Intra,0.434402693853446,11,11
Intra,0.359851678108333,11,12
Intra,0.386190579828894,11,13
Intra,0.340922347050197,11,14
Intra,0.34414515868642,16,1
Intra,0.392760157831039,16,2
Intra,0.334400057502509,16,3
Intra,0.385192348423351,16,4
Intra,0.37822193040531,19,1
Intra,0.37683488842943,19,2
Intra,0.360194776414593,19,3
Intra,0.379243839920486,2,1
Intra,0.357476934951588,2,2
Intra,0.412855616468117,11,1
Intra,0.406127845952321,11,2
Intra,0.386239680915153,11,3
Intra,0.377021897670674,11,4
Intra,0.411012474282564,11,5
Intra,0.373051843159885,11,6
Intra,0.34966308364303,17,1
Intra,0.370363801667311,17,2
Intra,0.3296250293665,17,3
Intra,0.379762573032142,11,1
Intra,0.377750136059062,11,2
Intra,0.387071806904024,11,3
Intra,0.392587620530847,11,4
Intra,0.340032898109681,11,5
Intra,0.363549673464555,11,6
Intra,0.315887726417917,11,7
Intra,0.356049682204507,11,8
Intra,0.356564857911699,11,9
Intra,0.370711390993197,11,10
Intra,0.363470218183702,11,11
Intra,0.345580647778329,11,12
Intra,0.365093008315167,11,13
Intra,0.345153961762101,11,14
Intra,0.390360367818178,12,1
Intra,0.396109124568123,1,1
Intra,0.393933945765896,1,2
Intra,0.332891952131185,1,3
Intra,0.335079679132486,1,4
Intra,0.399444475130382,1,5
Intra,0.382260305405247,1,6
Intra,0.345867041244331,11,1
Intra,0.353458331905375,11,2
Intra,0.334803365834879,11,3
Intra,0.364547835953433,11,4
Intra,0.35667599839444,11,5
Intra,0.313972683637403,11,6
Intra,0.474422140438699,12,1
Intra,0.399397508438988,12,2
Intra,0.373932716203962,17,1
Intra,0.341043127724011,2,1
Intra,0.297087024757918,2,2
Intra,0.332969685717112,2,3
Intra,0.323901909466585,15,1
Intra,0.365206937473586,15,2
Intra,0.315008412914488,15,3
Intra,0.385129132816526,2,1
Intra,0.334119208177588,2,2
Intra,0.355050910711776,2,3
Intra,0.356646362531839,4,1
Intra,0.354872045034316,4,2
Intra,0.35259193803597,4,3
Intra,0.316877148639728,4,4
Intra,0.407786610793191,4,5
Intra,0.348550524519857,4,6
Intra,0.310525150276539,4,7
Intra,0.419577875544157,4,8
Intra,0.374177840730638,4,9
Intra,0.345387613484524,4,10
Intra,0.340152588517941,4,11
Intra,0.351642768096772,4,12
Intra,0.35487881101029,5,1
Intra,0.378201707316565,5,2
Intra,0.383579699414084,5,3
Intra,0.368127120502902,5,4
Intra,0.371196675997977,5,5
Intra,0.34888089061678,5,6
Intra,0.360804758036334,9,1
Intra,0.402094211349666,9,2
Intra,0.547861572990219,10,1
Intra,0.495375617177076,10,2
Intra,0.34586175359808,16,1
Intra,0.377635477994333,16,2
Intra,0.330472110717482,18,1
Intra,0.359742165896644,18,2
Intra,0.345594797627569,18,3
Intra,0.341400267404054,18,4
Intra,0.347298376693172,18,5
Intra,0.34926271380871,18,6
Intra,0.304862866123398,18,7
Intra,0.355652920829738,18,8
Intra,0.328860346319794,18,9
Intra,0.315121460522336,2,1
Intra,0.324105771466539,2,2
Intra,0.394581100577677,2,3
Intra,0.389968786362943,2,1
Intra,0.316021336468551,2,1
Intra,0.384514151123732,14,1
Intra,0.33990186120789,2,1
Intra,0.397169933697562,6,1
Intra,0.431862383362978,7,1
Intra,0.491302967017627,7,2
Intra,0.3742368242421,7,3
Intra,0.392979043996632,7,4
Intra,0.37807590151824,7,5
Intra,0.385996709546418,7,6
Intra,0.385069381672319,7,7
Intra,0.332321323153971,7,8
Intra,0.490235362835351,7,9
Intra,0.429339775310961,7,10
Intra,0.433654825308043,7,11
Intra,0.460361788936919,7,12
Intra,0.497479278905324,7,13
Intra,0.385497433727191,7,14
Intra,0.453219246694106,7,15
Intra,0.461098501252662,7,16
Intra,0.449301274497222,11,1
Intra,0.389913450547856,11,2
Intra,0.339666147501839,11,3
Intra,0.44301036392077,11,4
Intra,0.408805358775568,11,5
Intra,0.475448402990703,11,6
Intra,0.400564065389587,11,7
Intra,0.417064753220476,11,8
Intra,0.433279113176007,11,9
Intra,0.377067663660098,11,10
Intra,0.391708699753411,11,11
Intra,0.517249156346955,11,12
Intra,0.394885070579698,11,13
Intra,0.395942708325293,11,14
Intra,0.309520916271378,11,15
Intra,0.37638869844079,11,16
Intra,0.353151835752951,11,17
Intra,0.325344840682606,11,18
Intra,0.354963752535373,11,19
Intra,0.345744208388111,11,20
Intra,0.2920601009355,11,21
Intra,0.390241773062549,12,1
Intra,0.332759764401361,12,2
Inter,0.351863123057472,2,1
Inter,0.342265021098399,2,2
Inter,0.375363465016438,2,3
Inter,0.37295456021924,21,1
Inter,0.346113427604384,21,2
Inter,0.353926834022496,21,3
Inter,0.401158802170174,21,4
Inter,0.348418746558088,21,5
Inter,0.350033774959621,21,6
Inter,0.338078082348042,21,7
Inter,0.361401443315498,21,8
Inter,0.337332317006701,24,1
Inter,0.348774359735689,24,2
Inter,0.348268383383187,24,3
Inter,0.350709346838386,27,1
Inter,0.340486604964792,27,2
Inter,0.363715798623294,27,3
Inter,0.396876002806205,27,4
Inter,0.341773536893021,27,5
Inter,0.402547879766453,1,1
Inter,0.645148575781878,1,2
Inter,0.346795445531224,1,3
Inter,0.338623918975609,3,1
Inter,0.416043554310546,3,2
Inter,0.379345377285851,3,3
Inter,0.371151706300325,3,4
Inter,0.392328221391114,3,5
Inter,0.380467195045246,3,6
Inter,0.352960661555164,3,7
Inter,0.322315203209114,3,8
Inter,0.343517328051275,3,9
Inter,0.445592845163592,3,10
Inter,0.40116210956201,3,11
Inter,0.377307155319273,3,12
Inter,0.420424864165193,3,13
Inter,0.367451018973902,3,14
Inter,0.363518105395891,3,15
Inter,0.311903895914679,3,16
Inter,0.365870221264871,3,17
Inter,0.331447641507102,3,18
Inter,0.360955317969771,3,19
Inter,0.408613393922019,3,20
Inter,0.390592188958988,3,21
Inter,0.374162812191381,3,22
Inter,0.401203101640774,3,23
Inter,0.37737424945729,3,24
Inter,0.406851524192978,3,25
Inter,0.423211320024768,3,26
Inter,0.344456974344847,3,27
Inter,0.348350109997951,3,28
Inter,0.274152632587965,3,29
Inter,0.341901714454141,3,30
Inter,0.350662578164657,3,31
Inter,0.656177151994393,3,32
Inter,0.423700016238663,3,33
Inter,0.37689011708787,3,34
Inter,0.53054479113821,3,35
Inter,0.432355277320486,3,36
Inter,0.416447120370067,3,37
Inter,0.330172250927266,3,38
Inter,0.343509061505106,3,39
Inter,0.406844299736843,3,40
Inter,0.33401208436841,3,41
Inter,0.382032380533524,3,42
Inter,0.396790663833377,3,43
Inter,0.34107011031297,3,44
Inter,0.350208637978033,3,45
Inter,0.357762572789686,3,46
Inter,0.410089272569253,3,47
Inter,0.312170551772234,3,48
Inter,0.364053399227338,3,49
Inter,0.355607873715366,3,50
Inter,0.34147279180572,3,51
Inter,0.345614080590642,3,52
Inter,0.459813175466481,3,53
Inter,0.392668140815019,3,54
Inter,0.387324875394034,3,55
Inter,0.350196345640192,3,56
Inter,0.460013189791295,3,57
Inter,0.388775612697676,3,58
Inter,0.321544438761881,3,59
Inter,0.37095673860385,3,60
Inter,0.374889960823363,3,61
Inter,0.367632091073995,3,62
Inter,0.374149689768202,3,63
Inter,0.306611120388511,3,64
Inter,0.3899896369785,3,65
Inter,0.382348979302688,3,66
Inter,0.360387219820027,3,67
Inter,0.360866933930517,3,68
Inter,0.275338417782521,3,69
Inter,0.389909797970572,3,70
Inter,0.334364570780724,3,71
Inter,0.386509225972491,3,72
Inter,0.366170269961394,3,73
Inter,0.384089938093198,3,74
Inter,0.375963580984616,3,75
Inter,0.272118255534316,3,76
Inter,0.34602165289085,3,77
Inter,0.448687994767211,3,78
Inter,0.60408783068441,3,79
Inter,0.317677875436596,3,80
Inter,0.378168726870925,3,81
Inter,0.378232151206989,3,82
Inter,0.370618831527298,3,83
Inter,0.350007738703828,3,84
Inter,0.412260888966283,3,85
Inter,0.347237676343071,3,86
Inter,0.334795152379681,3,87
Inter,0.302683494709255,3,88
Inter,0.296833838305049,3,89
Inter,0.455454416797496,3,90
Inter,0.349865489817135,4,1
Inter,0.350808937553454,4,2
Inter,0.366113210866201,4,3
Inter,0.340354281390411,4,4
Inter,0.349890453658556,5,1
Inter,0.316911242264973,5,2
Inter,0.378143513499147,5,3
Inter,0.37752712816715,5,4
Inter,0.403818245257527,5,5
Inter,0.415098187733352,5,6
Inter,0.341672824067065,5,7
Inter,0.293699841162488,5,8
Inter,0.333542396901945,5,9
Inter,0.38631320833948,5,10
Inter,0.287343008075905,5,11
Inter,0.395645005590659,5,12
Inter,0.391845046605143,5,13
Inter,0.334466257539163,5,14
Inter,0.361281302371568,5,15
Inter,0.326832608842188,5,16
Inter,0.294718748215103,5,17
Inter,0.331457866968365,5,18
Inter,0.368608804770242,5,19
Inter,0.403792054528685,5,20
Inter,0.345802254016801,5,21
Inter,0.272626992231921,5,22
Inter,0.276354733545648,5,23
Inter,0.321467843112924,5,24
Inter,0.381615312672949,5,25
Inter,0.303109070382992,5,26
Inter,0.344508499012233,5,27
Inter,0.419537940585908,5,28
Inter,0.363351734418146,5,29
Inter,0.360856326083487,5,30
Inter,0.342416916867908,5,31
Inter,0.329863571239234,5,32
Inter,0.319897146298937,5,33
Inter,0.363736551054364,5,34
Inter,0.266639921565033,5,35
Inter,0.326401821581537,5,36
Inter,0.328554658371084,5,37
Inter,0.270664645507464,5,38
Inter,0.316515028586743,5,39
Inter,0.317561764974446,5,40
Inter,0.340142960471402,5,41
Inter,0.356197280993071,5,42
Inter,0.283894832099222,5,43
Inter,0.331459543336259,5,44
Inter,0.290615937140833,5,45
Inter,0.274287521749605,5,46
Inter,0.27600273953012,5,47
Inter,0.346869629261262,5,48
Inter,0.389484638152486,5,49
Inter,0.308665359578021,5,50
Inter,0.390808844676387,5,51
Inter,0.39636864018661,5,52
Inter,0.354954809338338,5,53
Inter,0.371813163086926,5,54
Inter,0.347919489567769,5,55
Inter,0.322805982319648,5,56
Inter,0.330055454117257,6,1
Inter,0.386436601040056,6,2
Inter,0.403039506308261,6,3
Inter,0.355251038028763,6,4
Inter,0.385851913050923,6,5
Inter,0.415531382347713,6,6
Inter,0.325286549279596,6,7
Inter,0.339853272365075,6,8
Inter,0.383966859015817,6,9
Inter,0.347486618908471,6,10
Inter,0.373783253842792,6,11
Inter,0.43191279693528,6,12
Inter,0.347562442298342,6,13
Inter,0.395730285649457,6,14
Inter,0.392494262986828,6,15
Inter,0.329289740839445,6,16
Inter,0.371008081065715,6,17
Inter,0.369344762367872,6,18
Inter,0.337594025920373,6,19
Inter,0.352059773673206,6,20
Inter,0.351919333406309,6,21
Inter,0.394488922215974,8,1
Inter,0.324878469342616,8,2
Inter,0.348466976686223,8,3
Inter,0.332403123186611,8,4
Inter,0.376549055462631,8,5
Inter,0.370801130602725,8,6
Inter,0.353078112651086,8,7
Inter,0.402134109394821,8,8
Inter,0.372276948329539,8,9
Inter,0.385623189915383,8,10
Inter,0.335249373469085,8,11
Inter,0.343192810619931,8,12
Inter,0.353967604889717,8,13
Inter,0.348757886334074,8,14
Inter,0.393752135031988,8,15
Inter,0.391995570120577,8,16
Inter,0.358258961449794,8,17
Inter,0.372756418068087,8,18
Inter,0.401424949961573,8,19
Inter,0.392204525653955,8,20
Inter,0.362694884508374,8,21
Inter,0.3933329095217,8,22
Inter,0.322320259461658,8,23
Inter,0.354592685766047,8,24
Inter,0.368817904941368,8,25
Inter,0.382052908120654,8,26
Inter,0.376072684715641,8,27
Inter,0.357981182775262,8,28
Inter,0.354464951978584,9,1
Inter,0.405726704469484,9,2
Inter,0.418765766382429,9,3
Inter,0.390110661139259,9,4
Inter,0.436230879880423,9,5
Inter,0.390658847252139,9,6
Inter,0.372269712807971,10,1
Inter,0.308752655415972,10,2
Inter,0.418518465548696,10,3
Inter,0.401862510977263,10,4
Inter,0.369373028486165,10,5
Inter,0.382872358749,10,6
Inter,0.423799885275233,10,7
Inter,0.441310105107933,10,8
Inter,0.462123358228867,10,9
Inter,0.426260268522048,10,10
Inter,0.365500474195216,10,11
Inter,0.332430867994911,10,12
Inter,0.389801939579529,10,13
Inter,0.451591804725707,10,14
Inter,0.315650212251793,10,15
Inter,0.358098369351433,10,16
Inter,0.403796818557912,10,17
Inter,0.341561273085749,10,18
Inter,0.408806110901416,10,19
Inter,0.481044027524544,10,20
Inter,0.430219268906128,10,21
Inter,0.382718790760015,10,22
Inter,0.395747441554072,10,23
Inter,0.400480763370072,10,24
Inter,0.318204109916335,10,25
