Condition,PLV,Subject,Pair
Intra,0.130913177561076,1,1
Intra,0.139501501638546,1,2
Intra,0.09856678597224,1,3
Inter,0.180298398332928,6,1
Inter,0.156593859831606,6,2
Inter,0.241327417344182,6,3
Inter,0.178909128874495,6,4
Inter,0.204426313225776,7,1
Inter,0.276337198455022,7,2
Inter,0.175694795679923,8,1
Inter,0.171702427912069,8,2
Inter,0.161746943814681,8,3
Inter,0.180523188740179,8,4
Inter,0.173078180197868,8,5
Inter,0.189106028170743,8,6
Inter,0.188871764173307,8,7
Inter,0.311127851216234,1,1
Inter,0.180105741793602,1,2
Inter,0.150870411948013,1,3
Inter,0.155128453161576,2,1
Inter,0.175120867584217,3,1
Inter,0.167783667104615,3,2
Inter,0.213487717271689,4,1
Inter,0.194380275709928,4,2
Inter,0.175242672096612,4,3
Inter,0.19546861867734,4,4
Inter,0.249386333945612,4,5
Inter,0.191026656815482,4,6
Inter,0.190078435664471,4,7
Inter,0.220895124365313,5,1
Inter,0.199824629893343,5,2
Inter,0.386119589637988,7,1
Inter,0.161510310002321,8,1
Inter,0.174245560183429,1,1
Inter,0.156586098716014,1,2
Inter,0.154758835134232,1,3
Inter,0.165606906713009,5,1
Inter,0.153995717348889,5,2
Inter,0.14799197460863,5,3
Inter,0.172405679083928,5,4
Inter,0.161298413522474,5,5
Inter,0.17172190910314,5,6
Inter,0.13862445158074,5,7
Inter,0.157375584615447,5,8
Inter,0.201880461715889,7,1
Inter,0.204243259596925,7,2
Inter,0.173466150956207,7,3
Inter,0.175688649551176,8,1
Inter,0.181154361968562,8,2
Inter,0.173821416985113,8,3
Inter,0.184437108984335,8,4
Inter,0.178822955243649,8,5
Inter,0.152158185528661,1,1
Inter,0.161560557521112,1,2
Inter,0.147034055653105,1,3
Inter,0.19585072073985,4,1
Inter,0.183662226972171,4,2
Inter,0.177904294472023,4,3
Inter,0.182200248881682,4,4
Inter,0.17788548490842,4,5
Inter,0.183316005763599,4,6
Inter,0.213104618691615,4,7
Inter,0.161921242072135,4,8
Inter,0.180191204712489,4,9
Inter,0.183782991417093,4,10
Inter,0.164182115433901,4,11
Inter,0.173761585964701,4,12
Inter,0.198504513531238,4,13
Inter,0.189477604788891,4,14
Inter,0.177770694594948,4,15
Inter,0.168344550142876,4,16
Inter,0.184602587719618,4,17
Inter,0.186210873754609,4,18
Inter,0.171364867259587,4,19
Inter,0.166468365486905,4,20
Inter,0.171000598817855,4,21
Inter,0.170360151358718,4,22
Inter,0.149069256581738,4,23
Inter,0.165032075522385,4,24
Inter,0.156654892695144,4,25
Inter,0.16802231427844,4,26
Inter,0.169617383886339,4,27
Inter,0.167760660982811,4,28
Inter,0.165621973458855,4,29
Inter,0.157141879166706,4,30
Inter,0.17849899432043,4,31
Inter,0.198134732011295,4,32
Inter,0.162407462708103,4,33
Inter,0.171777122386504,4,34
Inter,0.179873712289308,4,35
Inter,0.156169288331297,4,36
Inter,0.181946281169715,4,37
Inter,0.179583897935781,4,38
Inter,0.174206343541305,4,39
Inter,0.159020148015659,4,40
Inter,0.19097389182382,4,41
Inter,0.191049759138707,4,42
Inter,0.177416721078723,4,43
Inter,0.16259011033587,4,44
Inter,0.18306708911741,4,45
Inter,0.169891684490589,4,46
Inter,0.183610384519441,4,47
Inter,0.177598205042672,4,48
Inter,0.169556477729308,4,49
Inter,0.156810626121822,5,1
Inter,0.176210682147715,5,2
Inter,0.171967600099065,6,1
Inter,0.145844517350988,6,2
Inter,0.147377976642012,6,3
Inter,0.378767954432435,6,4
Inter,0.15736940738456,6,5
Inter,0.164929625632824,6,6
Inter,0.187844156018079,7,1
Inter,0.234557113578412,7,2
Inter,0.174663852309863,7,3
Inter,0.208303697787399,7,4
Inter,0.183601986156436,8,1
Inter,0.174266957409487,8,2
Inter,0.183303556825258,8,3
Inter,0.174758554365822,8,4
Inter,0.15527778035047,8,5
Inter,0.167066088201503,8,6
Inter,0.205377111080337,8,7
Inter,0.18457564791466,8,8
Inter,0.147635174786251,1,1
Inter,0.168306548483774,1,2
Inter,0.173257094079228,1,3
Inter,0.161315181830048,1,4
Inter,0.153272670024067,1,5
Inter,0.172327158989916,1,6
Inter,0.188889738281652,1,7
Inter,0.15658080083245,1,8
Inter,0.15621339850698,1,9
Inter,0.188299188174851,1,10
