Condition,PLV,Subject,Pair
Intra,0.151855862935059,6,1
Intra,0.158721390329949,6,2
Intra,0.165516303189803,6,3
Intra,0.157638192290871,6,4
Intra,0.158422421940808,6,5
Intra,0.161263624706106,6,6
Intra,0.176332406711068,15,1
Intra,0.170585335046479,15,2
Intra,0.173004600907474,15,3
Intra,0.172986041572616,15,4
Intra,0.175203000776765,15,5
Intra,0.157373916701763,20,1
Intra,0.150703955060092,20,2
Intra,0.159318889309382,20,3
Intra,0.161874936989923,20,4
Intra,0.147892222403083,20,5
Intra,0.14435075233119,20,6
Intra,0.157048457965542,20,7
Intra,0.161731547299099,20,8
Intra,0.155324092809494,20,9
Intra,0.164499765257176,6,1
Intra,0.151232826224253,6,2
Intra,0.153593088162892,6,3
Intra,0.168455920666216,18,1
Intra,0.153981184437524,18,2
Intra,0.154277886973934,18,3
Intra,0.153622125297857,20,1
Intra,0.161078993099239,20,2
Intra,0.16375351816054,20,3
Intra,0.158838496150761,6,1
Intra,0.153695841437331,6,2
Intra,0.163874182393762,6,3
Intra,0.149804786481133,23,1
Intra,0.163430032771956,3,1
Intra,0.169571104076771,3,2
Intra,0.154449485821941,6,1
Intra,0.1570108065801,6,2
Intra,0.160436159806642,6,3
Intra,0.151114905404684,6,4
Intra,0.162650208896886,6,5
Intra,0.168302137263926,6,6
Intra,0.165208031621191,6,7
Intra,0.162759930007692,6,8
Intra,0.162972029153755,6,9
Intra,0.161255995591885,6,10
Intra,0.159883678056839,6,11
Intra,0.162307211386244,6,12
Intra,0.160627450190083,6,13
Intra,0.162769625445256,6,14
Intra,0.168199835830798,6,15
Intra,0.165548400334573,6,16
Intra,0.156529023088478,6,17
Intra,0.153468714077684,6,18
Intra,0.163884870167148,6,19
Intra,0.159075870201669,6,20
Intra,0.159864151733239,6,21
Intra,0.169759555104606,6,22
Intra,0.157422942390062,6,23
Intra,0.160494915049591,6,24
Intra,0.169512478082398,6,25
Intra,0.157419696989751,6,26
Intra,0.157924218820975,6,27
Intra,0.158963655904863,6,28
Intra,0.159076821056786,6,29
Intra,0.155411642557754,6,30
Intra,0.15817764829994,18,1
Intra,0.15491926842454,18,2
Intra,0.157711980433849,18,3
Intra,0.154341013154265,18,4
Intra,0.158126817454301,18,5
Intra,0.164513385174824,18,6
Intra,0.157474977456447,18,7
Intra,0.158958975176051,18,8
Intra,0.175510116767261,18,9
Intra,0.169012346654215,21,1
Intra,0.172697645410688,21,2
Intra,0.155274307500231,23,1
Intra,0.161163903991613,23,2
Intra,0.151233445964636,23,3
Intra,0.160855558719184,23,4
Intra,0.168737458198533,24,1
Intra,0.162570784423886,24,2
Intra,0.18469348604624,24,3
Intra,0.159482462720208,24,4
Intra,0.17019247840038,24,5
Intra,0.149858232843506,24,6
Intra,0.190588835317209,24,7
Intra,0.152991090189754,24,8
Intra,0.168610423048566,24,9
Intra,0.150339183489459,24,10
Intra,0.171303661737169,24,11
Intra,0.164724302681845,24,12
Intra,0.164814243336311,24,13
Intra,0.157834860472829,24,14
Intra,0.163531991518712,24,15
Intra,0.159422435827832,24,16
Intra,0.166175374930068,24,17
Intra,0.153691040205513,24,18
Intra,0.15531393169375,24,19
Intra,0.14265818499609,24,20
Intra,0.173098446561012,24,21
Intra,0.145975563053053,24,22
Intra,0.177072437275094,25,1
Intra,0.157156997104144,25,2
Intra,0.173134750105319,25,3
Intra,0.164700493245196,25,4
Intra,0.177131360429393,25,5
Intra,0.166278187874234,25,6
Intra,0.15806907409675,25,7
Intra,0.167004307001027,25,8
Intra,0.157877346148583,25,9
Intra,0.163113024519467,25,10
Intra,0.179198119006663,25,11
Intra,0.161535432471954,25,12
Intra,0.17693556184091,25,13
Intra,0.165923002552394,25,14
Intra,0.169408064922736,25,15
Intra,0.158214011678292,25,16
Intra,0.162435179233735,25,17
Intra,0.161300325293196,25,18
Intra,0.165686046743758,25,19
Intra,0.173925930245101,25,20
Intra,0.168180114824634,25,21
Intra,0.161203675511072,25,22
Intra,0.160773236463733,25,23
Intra,0.172170976615348,25,24
Intra,0.172165923896897,25,25
Intra,0.158552369690489,6,1
Intra,0.159825390146266,6,2
Intra,0.162869649160394,6,3
Intra,0.155289587997867,6,4
Intra,0.152646885220098,6,5
Intra,0.160153083680484,6,6
Intra,0.160700082342,6,7
Intra,0.152425402927258,6,8
Intra,0.16810978611445,6,9
Intra,0.167672412667246,10,1
Intra,0.154227429679011,10,2
Intra,0.153520760356703,10,3
Intra,0.152313587628181,10,4
Intra,0.163736972505082,10,5
Intra,0.162538678334346,10,6
Intra,0.165680216576169,10,7
Intra,0.157142173256808,20,1
Intra,0.154839445733923,20,2
Intra,0.167771352462866,20,3
Intra,0.165688872990664,20,4
Intra,0.174017691775757,20,5
Intra,0.165327650819005,20,6
Intra,0.156463175129863,25,1
Intra,0.157181260973637,25,2
Intra,0.158538702884691,25,3
Intra,0.154939275979975,25,4
Intra,0.160840683320558,25,5
Intra,0.16670317698896,3,1
Intra,0.162167828397726,3,2
Intra,0.159247506968087,3,3
Intra,0.171564565359293,3,4
Intra,0.174452790991098,3,5
Intra,0.16365030996801,3,6
Intra,0.166954614488329,3,7
Intra,0.161287642523436,3,8
Intra,0.163954503090673,3,9
Intra,0.161187283952457,3,10
Intra,0.156965621570959,3,11
Intra,0.160371205714137,3,12
Intra,0.16955545056268,3,13
Intra,0.170355810505362,3,14
Intra,0.167374777963714,3,15
Intra,0.171827546106623,3,16
Intra,0.16747053664451,3,17
Intra,0.157146897644268,3,18
Intra,0.178059255118553,3,19
Intra,0.160846573055576,3,20
Intra,0.157119569245038,6,1
Intra,0.157498494388504,6,2
Intra,0.15715679237196,6,3
Intra,0.154828805690399,6,4
Intra,0.156517417626944,6,5
Intra,0.156665518825404,6,6
Intra,0.151921356650941,6,7
Intra,0.15242710084709,6,8
Intra,0.149797574375356,6,9
Intra,0.15533450737195,6,10
Intra,0.151381047104687,6,11
Intra,0.156727743315711,6,12
Intra,0.16073716428285,6,13
Intra,0.160814697753919,6,14
Intra,0.168292388921666,6,15
Intra,0.163235992939273,6,16
Intra,0.161394670161388,6,17
Intra,0.163107644472227,6,18
Intra,0.162028065068729,6,19
Intra,0.170521943460753,6,20
Intra,0.161288268221708,6,21
Intra,0.167391987594534,6,22
Intra,0.165685553607219,6,23
Intra,0.153582609025547,6,24
Intra,0.156440642781273,6,25
Intra,0.170881602992285,6,26
Intra,0.158044698618974,6,27
Intra,0.160943175840568,6,28
Intra,0.157452290636868,6,29
Intra,0.155423815360033,6,30
Intra,0.192794765217264,8,1
Intra,0.188731094993453,8,2
Intra,0.192832653568596,8,3
Intra,0.191061069314125,8,4
Intra,0.184975684930654,8,5
Intra,0.179893295435701,8,6
Intra,0.187162703236682,8,7
Intra,0.181107181638629,8,8
Intra,0.190257592985029,9,1
Intra,0.173772222593685,9,2
Intra,0.194616007099593,10,1
Intra,0.179481868034085,10,2
Intra,0.168631386043272,10,3
Intra,0.17840348443006,10,4
Intra,0.157973009021129,10,5
Intra,0.17099803587498,10,6
Intra,0.173143005486551,10,7
Intra,0.181045455154921,10,8
Intra,0.173707320061052,10,9
Intra,0.165868629882072,10,10
Intra,0.16366578899203,10,11
Intra,0.159293904423386,10,12
Intra,0.168629845212781,10,13
Intra,0.169503777015307,10,14
Intra,0.181434154262396,10,15
Intra,0.175642872267296,10,16
Intra,0.163931292732476,10,17
Intra,0.16760551669953,10,18
Intra,0.177894493605254,10,19
Intra,0.172854711172222,10,20
Intra,0.169941632759711,10,21
Intra,0.175035183246445,10,22
Intra,0.16603703964743,10,23
Intra,0.168883143055789,10,24
Intra,0.175440882663977,10,25
Intra,0.191203455101179,10,26
Intra,0.173136224850424,10,27
Intra,0.174527182595052,10,28
Intra,0.185536247149252,10,29
Intra,0.171016983647308,10,30
Intra,0.161067597349543,10,31
Intra,0.167855877267635,10,32
Intra,0.161458029537971,10,33
Intra,0.171228627933727,10,34
Intra,0.185692471253629,10,35
Intra,0.182598956521009,10,36
Intra,0.170722843207153,10,37
Intra,0.159456320499633,10,38
Intra,0.167254022829571,10,39
Intra,0.157581264166158,10,40
Intra,0.172220934859944,10,41
Intra,0.182950578920288,10,42
Intra,0.191257945866577,10,43
Intra,0.17442261157891,10,44
Intra,0.17062144363142,10,45
Intra,0.18331538755002,10,46
Intra,0.150700335962851,10,47
Intra,0.168643140904718,10,48
Intra,0.174453152913327,10,49
Intra,0.162433068090635,11,1
Intra,0.167602506349597,11,2
