Condition,Power,Subject,Pair
Power_DMN,2472.935666213,1,1
Power_DMN,2094.30956973565,1,2
Power_DMN,973.185471985423,2,1
Power_DMN,1320.52411822272,2,2
Power_DMN,638.776368818673,2,3
Power_DMN,1077.46831954654,2,4
Power_DMN,5911.1215189114,2,5
Power_DMN,75.5247802606353,3,1
Power_DMN,54.4089383825386,3,2
Power_DMN,662.167294338346,3,3
Power_DMN,20.0603821084176,3,4
Power_DMN,33.6164568906196,3,5
Power_DMN,295.881443674659,3,6
Power_DMN,251.310763247784,4,1
Power_DMN,491.125781259196,4,2
Power_DMN,312.400271609171,4,3
Power_DMN,258.934346404487,4,4
Power_DMN,993.943857476653,4,5
Power_DMN,155.345026356859,4,6
Power_DMN,96.4239694265186,4,7
Power_DMN,103.919428074911,4,8
Power_DMN,83.0158061081001,4,9
Power_DMN,70.5603419289048,4,10
Power_DMN,194.493132606817,4,11
Power_DMN,169.157280476265,4,12
Power_DMN,413.012210117305,4,13
Power_DMN,6643.01229871527,4,14
Power_DMN,199.009689806107,5,1
Power_DMN,176.640665759531,5,2
Power_DMN,281.352857330599,5,3
Power_DMN,552.672993339874,5,4
Power_DMN,475.63776071903,5,5
Power_DMN,1671.67039841377,5,6
Power_DMN,1003.28094067513,5,7
Power_DMN,1211.5587595346,5,8
Power_DMN,8749.87017947446,5,9
Power_DMN,10306.926117268,5,10
Power_DMN,2723.33621120634,6,1
Power_DMN,1092.60134934399,6,2
Power_DMN,17315.4164417264,6,3
Power_DMN,18116.9614368794,6,4
Power_DMN,745.297758162763,6,5
Power_DMN,827.058566691467,6,6
Power_DMN,21006.7214532368,6,7
Power_DMN,39.0528050306432,6,8
Power_DMN,1599.82622784935,6,9
Power_DMN,741.541654689307,6,10
Power_DMN,198.552669407157,6,11
Power_DMN,88.77602080774,6,12
Power_DMN,2170.13545383252,7,1
Power_DMN,80.3282241340857,7,2
Power_DMN,365.631996301655,7,3
Power_DMN,398.734185077897,7,4
Power_DMN,373.254098389435,7,5
Power_DMN,337.648837199482,7,6
Power_DMN,273.883475945907,7,7
Power_DMN,119.979588402447,7,8
Power_DMN,204.585081305059,7,9
Power_DMN,179.886727767128,7,10
Power_DMN,482.848765441773,7,11
