Condition,GammaAmp,Subject,Pair
Intra,0.0127774522754925,20,4
Intra,-0.0221485184134114,20,5
Intra,-0.00233744302839222,20,6
Intra,0.0123803819458072,25,1
Intra,0.0300869176024026,25,2
Intra,-0.00764881753287307,25,3
Intra,0.000751024534771621,25,4
Intra,-0.0177131762889948,25,5
Intra,-0.0105972763728315,3,1
Intra,0.0140026716187222,3,2
Intra,-0.00377361548593558,3,3
Intra,-0.0209206470280976,3,4
Intra,0.0130133818391155,3,5
Intra,0.0084111587744632,3,6
Intra,0.0127715972804706,3,7
Intra,0.011623148209989,3,8
Intra,0.000259882449670354,3,9
Intra,0.030170356272619,3,10
Intra,0.0180569295334323,3,11
Intra,0.00272532435716804,3,12
Intra,-0.015548590632032,3,13
Intra,0.0125655047905701,3,14
Intra,0.0177412616308732,3,15
Intra,-0.0279131221244185,3,16
Intra,0.0112710153142561,3,17
Intra,0.00755438295354492,3,18
Intra,-0.00740886761098625,3,19
Intra,0.0198348088419666,3,20
Intra,0.00592936319670274,6,1
Intra,0.0268956755864631,6,2
Intra,0.0126498689943462,6,3
Intra,0.0257634534475713,6,4
Intra,-0.00818955619691209,6,5
Intra,-0.00599396829623024,6,6
Intra,0.00171212331398293,6,7
Intra,0.0150181662969772,6,8
Intra,0.000164609447485189,6,9
Intra,0.014704664131809,6,10
Intra,0.00572832567342642,6,11
Intra,0.0197568447482916,6,12
Intra,0.0167521222720344,6,13
Intra,0.00946214978999665,6,14
Intra,-0.00703404667425355,6,15
Intra,-0.00273036908933878,6,16
Intra,-0.000353134910664469,6,17
Intra,0.00369025973383615,6,18
Intra,0.0027181500325091,6,19
Intra,0.016131791266627,6,20
Intra,0.00812960667968091,6,21
Intra,0.0115862530981749,6,22
Intra,-0.0143859842520573,6,23
Intra,0.0109014951229544,6,24
Intra,-0.00444542133229009,6,25
Intra,0.0222416415582843,6,26
Intra,0.000484703796890195,6,27
Intra,-0.00676453809050066,6,28
Intra,0.00381431951375916,6,29
Intra,0.0058068981677041,6,30
Intra,0.105601574698067,8,1
Intra,0.0997871619891573,8,2
Intra,0.0128326860942128,8,3
Intra,0.0400287182918736,8,4
Intra,0.0676978574791758,8,5
Intra,0.00442052772456721,8,6
Intra,0.0290786007412193,8,7
Intra,0.0156737786359224,8,8
Intra,0.0173935506514708,9,1
Intra,-0.0169928970466996,9,2
Intra,-0.00169958501433794,10,1
Intra,-0.0134183662081914,10,2
Intra,0.00780845604841106,10,3
Intra,-0.00551361038033814,10,4
Intra,0.0397985922795051,10,5
Intra,0.0121241518702517,10,6
Intra,0.0120521774020606,10,7
Intra,0.0128694075744222,10,8
Intra,0.00225142223991818,10,9
Intra,-0.0280249821600037,10,10
Intra,0.00886852227859035,10,11
Intra,0.0215109755257816,10,12
Intra,0.0114602726357394,10,13
Intra,0.023800239260535,10,14
Intra,0.00251423967719302,10,15
Intra,0.00960326111146698,10,16
Intra,0.0106963291036223,10,17
Intra,0.0150313209086758,10,18
Intra,0.0386100642459365,10,19
Intra,-0.0123287265295883,10,20
Intra,-0.0122512945236599,10,21
Intra,0.0380232656960803,10,22
Intra,0.0326897701801893,10,23
Intra,0.0106154489751794,10,24
Intra,0.0253866913846637,10,25
Intra,0.0561897551368688,10,26
Intra,0.024333674207988,10,27
Intra,-0.0106728162420507,10,28
Intra,0.0149763623331384,10,29
Intra,0.0103778997414083,10,30
Intra,-0.00280065957428578,10,31
Intra,-0.0014596291149504,10,32
Intra,-0.0042922043321915,10,33
Intra,0.00128534179284755,10,34
Intra,-0.0112368130485641,10,35
Intra,0.000142554576119591,10,36
Intra,-0.02194388367106,10,37
Intra,-0.000456977538668185,10,38
Intra,-0.00282794034250712,10,39
Intra,-0.00563116890362229,10,40
Intra,-0.0224057440475369,10,41
Intra,-0.00766160520402716,10,42
Intra,0.00878640040555625,10,43
Intra,-0.00139382415103317,10,44
Intra,-0.00217947830324463,10,45
Intra,0.024465675468093,10,46
Intra,-0.00103895275914747,10,47
Intra,0.0115819118886222,10,48
Intra,0.000217073843500072,10,49
Intra,0.0117070399482018,11,1
Intra,0.0260501603512266,11,2
Intra,0.0558836087264064,11,3
Intra,0.0328983782652656,11,4
Intra,0.0335714318104664,11,5
Intra,-0.015014531677465,12,1
Intra,0.02154137040138,12,2
Intra,-0.0061371847329663,12,3
Intra,0.0117240613496457,12,4
Intra,0.017394962666653,12,5
Intra,-0.0148997333200417,12,6
Intra,0.0135620301899855,12,7
Intra,-0.0206315449908715,12,8
Intra,-0.004681283721115,12,9
Intra,0.0267416400010758,12,10
Intra,-0.0195948528802353,12,11
Intra,-0.0284382013392988,12,12
Intra,0.00472736499846574,12,13
Intra,4.02345301063814e-05,12,14
Intra,-0.016728352931976,12,15
Intra,0.0112405513995718,12,16
Intra,0.0122027968417202,12,17
Intra,-0.00522597377785955,12,18
Intra,0.0116764935447769,12,19
Intra,0.0246344138666705,12,20
Intra,-0.00425353500455711,12,21
Intra,0.00674284797562808,13,1
Intra,-0.0131112451697485,13,2
Intra,-0.0169101601637858,13,3
Intra,-0.00638041677567267,13,4
Intra,-0.000504849866110728,13,5
Intra,-0.0188551889702469,13,6
Intra,0.00179253205997053,13,7
Intra,-0.0162665450478783,13,8
Intra,0.00233062341129487,13,9
Intra,0.000885510659366841,13,10
Intra,0.0232706864743602,13,11
Intra,-0.0298116962408,13,12
Intra,-0.00969016624966362,13,13
Intra,0.0175636360581706,13,14
Intra,-0.000984151584849437,13,15
Intra,-0.00373664688169307,13,16
Intra,0.00678031301010623,13,17
Intra,-0.00897429658116424,13,18
Intra,0.00862462925193641,13,19
Intra,0.0388916254186712,13,20
Intra,-0.00995721458384083,13,21
Intra,-0.0187092163242513,13,22
Intra,0.00388505948020428,13,23
Intra,0.0244236925785514,13,24
Intra,0.0120797391513803,13,25
Intra,0.00275315983982607,13,26
Intra,-0.0110413089007632,13,27
Intra,0.00223650984571869,13,28
Intra,-0.00322258012879567,13,29
Intra,0.00048091739211571,13,30
Intra,0.0111314578564568,13,31
Intra,-0.00657474916786667,13,32
Intra,-0.0216346686176363,13,33
Intra,-0.0154925528985005,13,34
Intra,0.0183132128771762,13,35
Intra,-0.0166009571704175,13,36
Intra,-0.0132075799135163,13,37
Intra,-0.0103418654483014,13,38
Intra,0.012120321810493,13,39
Intra,0.0109685242069347,13,40
Intra,-0.0098027456984729,13,41
Intra,0.00642002342224783,13,42
Intra,0.00465782789692173,13,43
Intra,0.0145063281455866,13,44
Intra,0.00216036669253157,13,45
Intra,0.0101441320210792,13,46
Intra,-0.0153189922875396,13,47
Intra,0.00793370717744612,13,48
Intra,-0.0161171261011785,13,49
Intra,-0.0156361877676111,13,50
Intra,-0.0164118401616597,13,51
Intra,0.015429568437203,13,52
Intra,-0.00532766165343266,13,53
Intra,-0.0248819090650265,13,54
Intra,0.00710995747589532,17,1
Intra,0.00753909153528236,17,2
Intra,0.015246194231353,17,3
Intra,0.0153298032575968,17,4
Intra,0.00788817694088247,17,5
Intra,-0.00378199999534236,17,6
Intra,-0.00557854771787021,17,7
Intra,-0.00569379864683828,17,8
Intra,0.00311914179111315,17,9
Intra,0.00417503205215016,17,10
Intra,0.00639224798758362,17,11
Intra,0.0281463453268184,17,12
Intra,-0.0322762833417694,18,1
Intra,-0.00218836896581418,18,2
Intra,-0.00792460430097573,18,3
Intra,-0.00696509522909527,18,4
Intra,-0.023651589042395,18,5
Intra,0.0206378930790575,18,6
Intra,-0.0146907327966132,18,7
Intra,0.000436687837804841,18,8
Intra,-0.0240332024704737,18,9
Intra,-0.00577362112032544,18,10
Intra,0.00123450503874693,18,11
Intra,-0.0224588504109815,18,12
Intra,-0.00748855246349484,22,1
Intra,-0.0128233425821192,22,2
Intra,-0.00684479163855109,22,3
Intra,-0.0326044497311068,22,4
Intra,0.0183034341676648,22,5
Intra,0.0118873229857218,22,6
Intra,0.0143679877559262,22,7
Intra,-0.018951094125957,22,8
Intra,-0.0125705474221203,22,9
Intra,0.0128350341411573,22,10
Intra,0.00607048852815048,22,11
Intra,0.00892136183084266,22,12
Intra,0.0177410536223745,22,13
Intra,0.0235941788821715,22,14
Intra,0.000616363166417389,22,15
Intra,0.00791568703914542,22,16
Intra,0.382676028929079,22,17
Intra,0.0122927151203886,22,18
Intra,-0.00361031402960508,22,19
Intra,0.00547822733892609,22,20
Intra,0.0269641112850432,23,1
Intra,0.0063864007005515,23,2
Intra,0.0146782943172147,23,3
Intra,0.00858554123612546,23,4
Intra,-0.0159982281203045,24,1
Intra,-0.0058402263095054,24,2
Intra,-0.00957138688694911,24,3
Intra,0.00426621715305131,24,4
Intra,-0.0102565380021256,24,5
Intra,-0.00429100125985332,24,6
Intra,-0.0144402957894856,24,7
Intra,-0.00986059134408782,24,8
Intra,0.00173791828471502,24,9
Intra,-0.0136631023739959,24,10
Intra,-0.000722220845505328,24,11
Intra,-0.0161536913666173,24,12
Intra,-0.00495515623180819,24,13
Intra,-0.000284310946341159,24,14
Intra,0.00374868294234039,24,15
Intra,0.00681799717769875,24,16
Intra,-0.00474869724839749,24,17
Intra,-0.00904993410134786,24,18
Intra,0.00703294786104169,24,19
Intra,-0.00113519344917802,24,20
Intra,0.0228926974395554,24,21
Intra,-0.0212699402865657,24,22
Intra,0.000696474730244474,24,23
Intra,-0.00916135038949942,24,24
Intra,-0.011237563610157,24,25
Intra,-0.00890665373745438,24,26
Intra,-0.00378072910958497,24,27
Intra,0.000115321470777342,24,28
Intra,0.0172071492893664,24,29
Intra,-0.00936091621989778,24,30
Intra,-0.00849245213401111,24,31
Intra,0.00301232633749113,24,32
Intra,0.019450087729932,24,33
Intra,0.00352287684837475,24,34
Intra,-0.00187708952702842,24,35
Intra,0.105190701910041,24,36
Intra,0.00599836616667276,24,37
Intra,0.010337727133056,24,38
Intra,-0.000681613269939347,24,39
Intra,0.0487788940094369,24,40
Intra,-0.0179916306716659,24,41
Intra,0.0207361763099412,24,42
Intra,0.00847073296160019,24,43
Intra,0.0217582545865463,24,44
Intra,0.00375582000254434,24,45
Intra,0.0113940291192471,24,46
Intra,0.0235911929154305,24,47
Intra,0.0191545150313753,24,48
Intra,-0.00291533431042196,24,49
Intra,0.0770180389532715,24,50
Intra,-0.00210066626610605,24,51
Intra,-0.00121200286722714,24,52
Intra,-0.00609934159159186,24,53
Intra,0.0724877968460333,24,54
Intra,-0.00289352080986046,24,55
Intra,-0.00948934905413042,24,56
Intra,0.159105555462428,24,57
Intra,0.0300655935088961,24,58
Intra,0.0148219397822383,24,59
Intra,-0.00859527558437182,24,60
Intra,0.0898311052889584,24,61
Intra,0.00636717476980357,24,62
Intra,0.00291736878915611,24,63
Intra,-0.0142726347623899,24,64
Intra,0.0209659510947359,24,65
Intra,-0.00838062223089608,24,66
Intra,0.00403371028956862,24,67
Intra,0.00771513953250481,24,68
Intra,0.00592402142118981,24,69
Intra,-0.00739497989396407,24,70
Intra,-0.00557633590041746,24,71
Intra,0.0140041054583847,24,72
Intra,0.00628831257665695,24,73
Intra,-0.0115183713656846,24,74
Intra,0.0125624188979233,24,75
Intra,0.00157747428256179,24,76
Intra,-0.0209004924131007,24,77
Intra,0.0122187017230336,25,1
Intra,-0.000501467433567385,25,2
Intra,0.000845221107035176,25,3
Intra,-0.0216342576146184,25,4
Intra,0.00251615666276972,25,5
Intra,-0.00708268770024919,25,6
Intra,-0.0195570500130148,25,7
Intra,-0.00552835859616624,25,8
Intra,0.00308997900111409,25,9
Intra,0.00809467983526914,25,10
Intra,-0.0115336946893959,25,11
Intra,-0.0218362084027808,25,12
Intra,0.00436543927142226,25,13
Intra,-0.00923547976863969,25,14
Intra,-0.000243205452274647,25,15
Intra,-0.0100694021695042,25,16
Intra,-0.00352246745854379,25,17
Intra,-0.016550672330009,25,18
Intra,-0.0202721628889465,25,19
Intra,0.00825277726920487,25,20
Intra,-0.00200088615923176,25,21
Intra,-0.0116641744266322,25,22
Intra,-0.0122349223279171,25,23
Intra,-0.0151694011725045,25,24
Intra,-0.0240650425531647,25,25
Intra,0.0301057079605654,25,26
Intra,0.0281444782671437,25,27
Intra,-0.00699371841323269,25,28
Intra,-0.00390463458386689,25,29
Intra,-0.010188107573071,25,30
Intra,0.00470212845715521,3,1
Intra,-4.48455311142754e-05,3,2
Intra,-0.00896275146172658,8,1
Intra,0.0164269288782051,8,2
Intra,-0.0163348124987129,8,3
Intra,0.00453520624986579,8,4
Intra,-0.0201244130913886,8,5
Intra,-0.000263023705413572,8,6
Intra,0.00220656873427794,8,7
Intra,0.0222029240031926,9,1
Intra,0.0186784032514064,10,1
Intra,0.00980316969613305,10,2
Intra,-0.0105900078682632,10,3
Intra,-0.0195230070786656,10,4
Intra,-0.00330368752302817,10,5
Intra,-0.00466137941991384,10,6
Intra,-0.0154368534674757,10,7
Intra,0.00438056282356903,10,8
Intra,0.00848402045661118,10,9
Intra,-0.0182238294968146,10,10
Intra,0.01401628695252,10,11
Intra,-0.0107872235431765,10,12
Intra,0.00635094685518496,10,13
Intra,-0.00621639900584805,10,14
Intra,-0.000107208836695835,10,15
Intra,0.0119680517044257,10,16
Intra,-0.00043389014902333,10,17
Intra,0.0272783360008253,10,18
Intra,0.00281462267090229,10,19
Intra,0.0332247291701838,10,20
Intra,0.0146302404724388,10,21
Intra,0.0169782919763548,10,22
Intra,0.000895691658572518,10,23
Intra,0.00610071235607888,10,24
Intra,-0.0141260109751965,10,25
Intra,-0.00310645667708322,10,26
Intra,-0.00194859230260579,10,27
Intra,-0.0135658503400381,10,28
Intra,-0.00831278328099798,10,29
Intra,-0.0205751188402045,10,30
Intra,0.0176401350990927,10,31
Intra,0.00321618795727908,10,32
Intra,-0.0115329305193115,10,33
Intra,-0.0072131532133064,10,34
Intra,0.0171541423171307,10,35
Intra,-0.00688037638430071,10,36
Intra,-0.00016482877743201,10,37
Intra,0.0274432266787538,10,38
Intra,-0.00463174860563818,10,39
Intra,0.0158113199909214,10,40
Intra,0.00657653396168374,10,41
Intra,0.0334368044004591,10,42
Intra,0.0152590682192478,10,43
Intra,0.0361034107948419,10,44
Intra,0.0052329791127795,10,45
Intra,0.0107960835533343,10,46
Intra,0.00272392926738247,10,47
Intra,0.00159032567078304,10,48
Intra,0.00397999832680057,10,49
Intra,-0.00256337892771466,10,50
Intra,0.00934836800999671,10,51
Intra,-0.013161793144845,10,52
Intra,0.00675560219060418,10,53
Intra,-0.0145086928711625,10,54
Intra,-0.00304186794355801,10,55
Intra,0.0174779979555932,10,56
Intra,-0.000342474281091671,10,57
Intra,-0.0154351815028806,10,58
Intra,-0.00413181381018904,10,59
Intra,0.013820336950689,10,60
Intra,-0.00840007622788298,10,61
Intra,-0.000189507903510898,10,62
Intra,0.0118019046266194,10,63
Intra,0.00101350798736497,10,64
Intra,-0.0370833823659362,10,65
Intra,-0.0103014004528022,10,66
Intra,-0.00607157066726687,10,67
Intra,0.00768895375726615,10,68
Intra,-0.011059138296059,10,69
Intra,-0.0153257059304186,10,70
Intra,-0.00363268399394504,10,71
Intra,0.020311537095896,10,72
Intra,-0.0211118305690883,10,73
Intra,-0.0209403363816828,10,74
Intra,-0.00496430300036033,10,75
Intra,-0.0057291067771889,10,76
Intra,0.0111695908987964,10,77
Intra,0.0194642183230705,10,78
Intra,0.0129870197623578,10,79
Intra,-0.00385770664995315,10,80
Intra,-0.00953306386654165,10,81
Intra,-0.00738418611768955,10,82
Intra,-0.00550829348544087,10,83
Intra,0.00159233035958764,10,84
Intra,0.0414702711431849,11,1
Intra,0.193653391989463,11,2
Intra,0.0271423519880982,11,3
Intra,0.0864011707750444,11,4
Intra,0.0840580189560822,11,5
Intra,0.209149445120803,11,6
Intra,0.311820175847004,11,7
Intra,0.410685722175603,11,8
Intra,0.0406008594942477,11,9
Intra,0.202195703039977,11,10
Intra,-0.000658857049164297,11,11
Intra,0.0738725449274888,11,12
Intra,0.0818815480116824,11,13
Intra,0.155019312146971,11,14
Intra,0.281974099579194,11,15
Intra,0.326492254643469,11,16
Intra,0.0383014773130173,11,17
Intra,0.178817536262428,11,18
Intra,-0.00208826841030212,11,19
Intra,0.0986934378075265,11,20
Intra,0.0580384332443941,11,21
Intra,0.134515610256559,11,22
Intra,0.150565872755311,11,23
Intra,0.156898190773667,11,24
Intra,0.0497717710829925,11,25
Intra,0.180141885644152,11,26
Intra,0.0239740643100125,11,27
Intra,0.0865988967435127,11,28
Intra,0.0886540790101915,11,29
Intra,0.148243292163529,11,30
Intra,0.132195102627419,11,31
Intra,0.171444267908135,11,32
Intra,0.0459010197766731,11,33
Intra,0.223032244323722,11,34
Intra,0.00928181751953395,11,35
Intra,0.103290126202439,11,36
Intra,0.109924974988087,11,37
Intra,0.165749206372606,11,38
Intra,0.241285840378903,11,39
Intra,0.302103979661132,11,40
Intra,-0.0351525850155859,12,1
Intra,0.0107656073913281,12,2
Intra,-0.0122996317072203,12,3
Intra,-0.0194015358918256,13,1
Intra,-0.00330488149243729,13,2
Intra,-0.0130236987251529,13,3
Intra,-0.00219907442534462,13,4
Intra,-0.00287078411500088,13,5
Intra,0.00314578690474166,13,6
Intra,0.00811264850560565,13,7
Intra,0.013747941841203,13,8
Intra,-0.00141209198670142,13,9
Intra,0.0192846993338691,13,10
Intra,0.00807797444828494,13,11
Intra,-0.0295996094714916,13,12
Intra,-0.00599113764240191,13,13
Intra,0.00167387978498105,13,14
Intra,-0.0236016449107047,13,15
Intra,0.0207878213805511,13,16
Intra,-0.00287481654637704,13,17
Intra,0.0085943197448818,13,18
Intra,-0.00604743889706105,13,19
Intra,-0.00527778628037158,13,20
Intra,0.00252305304554515,13,21
Intra,0.0190219692436585,13,22
Intra,0.0235113125098753,13,23
Intra,0.000711566601017616,13,24
Intra,0.0109617059865437,13,25
Intra,-0.00806784235150514,13,26
Intra,-0.00970525426066537,13,27
Intra,-0.00657366789474222,13,28
Intra,0.000392536059220447,13,29
Intra,-0.00288133046426861,13,30
Intra,0.00736022400736082,13,31
Intra,0.00734899058686754,13,32
Intra,0.000229729239661567,13,33
Intra,-0.00555460934913092,13,34
Intra,-0.00855230369947683,13,35
Intra,0.00561396085548934,13,36
Intra,0.0279910589752762,23,1
Intra,0.0129879415706012,24,1
Intra,0.00104163277843187,24,2
Intra,0.00162007686301815,24,3
Intra,0.00415182891099879,24,4
Intra,0.0273064199043932,24,5
Intra,-0.00315013225661745,24,6
Intra,0.0175328767314233,24,7
Intra,0.0211479552758127,24,8
Intra,0.0173696890645464,24,9
Intra,0.0283053224787607,24,10
Intra,0.0138660771922659,24,11
Intra,-0.00728691986912188,24,12
Intra,0.00456914344731478,24,13
Intra,0.000114825536228505,24,14
Intra,0.00099982523039456,24,15
Intra,-0.0358739226756162,24,16
Intra,0.00280272079140859,24,17
Intra,-0.0098585804565462,24,18
Intra,0.00345449063504775,24,19
Intra,-0.00388320398652163,24,20
Intra,0.0219465850510231,24,21
Intra,-0.0103110903714026,24,22
Intra,-0.00232617147884031,24,23
Intra,-0.026713330223668,24,24
Intra,0.0033420544788946,24,25
Intra,0.0184532316919805,24,26
Intra,-0.0167335166407626,24,27
Intra,-0.00845013961639929,24,28
Intra,0.0213729361284813,24,29
Intra,0.0382824173828615,24,30
Intra,0.0232198795064085,24,31
Intra,0.0085838291083629,24,32
Intra,-0.00512176164679647,24,33
Intra,0.00213533926397037,24,34
Intra,0.0221908196145666,24,35
Intra,-0.0223202958662386,24,36
Intra,0.00200870454682174,24,37
Intra,0.0117179359965803,24,38
Intra,0.00684611549688628,24,39
Intra,0.00788237016935413,24,40
Intra,0.00745487911804111,24,41
Intra,0.00116951281304087,24,42
Intra,0.0160472350410987,24,43
Intra,0.00234573764684423,24,44
Intra,0.0172073551360335,25,1
Intra,-0.023205035962489,25,2
Intra,-0.0147806630349456,25,3
Intra,0.00514509629969856,25,4
Intra,0.0141057867664107,25,5
Intra,-0.00486483469797802,25,6
Intra,-0.0205712083872722,25,7
Intra,0.0107824870590729,25,8
Intra,-0.000730065443468789,25,9
Intra,-0.000420543084223861,25,10
Intra,0.0149848869081998,6,1
Intra,0.0046033994849441,6,2
Intra,-0.000479412923193551,20,1
Intra,-0.0245220929362964,20,2
Intra,-0.0275145663233797,20,3
Intra,0.000475065975895005,6,1
Intra,0.00447731223474765,6,2
Intra,-0.0108293057988835,6,1
Intra,0.014629334593726,6,2
Intra,-0.00621447036785275,6,3
Intra,0.00408431855481817,6,4
Intra,0.0230498145880651,6,5
Intra,0.00328579270946801,6,6
Intra,0.00400088127124925,6,7
Intra,-0.00100270617761304,6,8
Intra,0.00540950798834931,6,9
Intra,-0.000336834418674394,6,10
Intra,0.00899205136971185,6,11
Intra,0.0103676221870908,6,12
Intra,0.0134535050634265,6,13
Intra,0.00149634919425004,6,14
Intra,0.00121609273854674,6,15
Intra,0.0146406730431709,6,16
Intra,-0.00728965902457619,6,17
Intra,-0.00713875775120035,6,18
Intra,-0.00705010352615599,6,19
Intra,0.0134369142078404,6,20
Intra,0.00932983351856974,27,1
Intra,0.00686125459054192,27,2
Intra,0.00381121908325534,27,3
Intra,0.00609520358402343,5,1
Intra,0.0160517431963899,5,2
Intra,-0.000510656309211061,5,3
Intra,0.0262626747396634,5,4
Intra,0.00546155083877712,5,5
Intra,0.0206804601313067,5,6
Intra,0.00478715972804608,6,1
Intra,-0.00132168687816889,6,2
Intra,0.00773941702729178,6,3
Intra,-0.0185535121041783,6,4
Intra,-0.00239393485120465,6,5
Intra,0.0126155497390524,6,6
Intra,-0.0194063783938217,20,1
Intra,0.0191895984981065,20,2
Intra,-0.0100930915071487,20,3
Intra,0.000925521824524971,20,4
Intra,0.00350272469349157,20,5
Intra,-0.0105775021702269,20,6
Intra,0.0167736229938588,26,1
Intra,-0.0126117348820391,26,2
Intra,-0.00868017295613458,26,3
Intra,-0.00258328753970472,26,4
Intra,-0.0165119330488535,26,5
Intra,-0.0218498455640482,26,6
Intra,0.00566617270451842,26,7
Intra,-0.0122624986512226,26,8
Intra,0.0147102037485667,26,9
Intra,-0.0055602006005807,26,10
Intra,0.029735472237308,26,11
Intra,0.0700576648078591,26,12
Intra,0.0203845954588475,26,13
Intra,0.0532200117463038,26,14
Intra,0.0686519356105618,26,15
Intra,0.0679742621305801,26,16
Intra,0.0410791055854105,26,17
Intra,0.0233343176290316,26,18
Intra,-0.0175433895176508,26,19
Intra,0.0376861883948731,26,20
Intra,0.0362420497764502,26,21
Intra,0.0147256850801914,26,22
Intra,0.0137666143171356,6,1
Intra,0.0163212208504401,6,2
Intra,0.0121186274272732,6,3
Intra,0.000421050065931936,6,4
Intra,0.00255060862717401,6,5
Intra,-0.0130438234231991,6,6
Intra,0.00530221887981474,6,7
Intra,-0.00655880813435347,6,8
Intra,0.016539515521112,6,9
