Condition,GammaAmp,Subject,Pair
Intra,0.227254652111621,24,7
Intra,0.151973916205065,24,8
Intra,0.222301746960791,24,9
Intra,0.136319160153885,24,10
Intra,0.240800983818056,24,11
Intra,0.139753514023468,24,12
Intra,0.214843114895018,24,13
Intra,0.14409726648858,24,14
Intra,0.214390499021444,24,15
Intra,0.139495825044781,24,16
Intra,0.243725998219513,24,17
Intra,0.162664865666924,24,18
Intra,0.234617805451529,24,19
Intra,0.137526812058586,24,20
Intra,0.27373232270431,24,21
Intra,0.158211319164166,24,22
Intra,0.301649414989485,25,1
Intra,0.289513099667556,25,2
Intra,0.266564094039541,25,3
Intra,0.310340221103394,25,4
Intra,0.292242972827892,25,5
Intra,0.315263102060186,25,6
Intra,0.300562154520136,25,7
Intra,0.296412030451671,25,8
Intra,0.298806958227796,25,9
Intra,0.307014453947281,25,10
Intra,0.306764239474982,25,11
Intra,0.303499229655694,25,12
Intra,0.282872301243541,25,13
Intra,0.310718264214393,25,14
Intra,0.299589910756535,25,15
Intra,0.307474920406286,25,16
Intra,0.285779796132701,25,17
Intra,0.275504314212519,25,18
Intra,0.320081843118473,25,19
Intra,0.322904703809271,25,20
Intra,0.341547822482673,25,21
Intra,0.304962357663576,25,22
Intra,0.306399515114917,25,23
Intra,0.315045877102454,25,24
Intra,0.331823728414923,25,25
Intra,0.307174738615657,6,1
Intra,0.25182628633366,6,2
Intra,0.315567260827624,6,3
Intra,0.312458099004751,6,4
Intra,0.262167964231059,6,5
Intra,0.306374052813766,6,6
Intra,0.313391817842537,6,7
Intra,0.265842013130014,6,8
Intra,0.313557416299388,6,9
Intra,0.234256764681935,10,1
Intra,0.252038669881835,10,2
Intra,0.242433382413237,10,3
Intra,0.136043635899814,10,4
Intra,0.259165120598064,10,5
Intra,0.258908014959525,10,6
Intra,0.236084869911917,10,7
Intra,0.307418116614897,20,1
Intra,0.30907319051765,20,2
Intra,0.301208734890661,20,3
Intra,0.273249821607271,20,4
Intra,0.258443839999376,20,5
Intra,0.239755398503186,20,6
Intra,0.293180241265011,25,1
Intra,0.313735426339976,25,2
Intra,0.309162393401027,25,3
Intra,0.32888470073924,25,4
Intra,0.331431312532213,25,5
Intra,0.10509364631464,3,1
Intra,0.154239198275,3,2
Intra,0.167986388817157,3,3
Intra,0.152905854471335,3,4
Intra,0.138172414582948,3,5
Intra,0.125332475489358,3,6
Intra,0.133339958695814,3,7
Intra,0.125833989480904,3,8
Intra,0.14251114055679,3,9
Intra,0.12645912574146,3,10
Intra,0.22721180009198,3,11
Intra,0.22403946464868,3,12
Intra,0.148913683856932,3,13
Intra,0.162881578938876,3,14
Intra,0.182739713802276,3,15
Intra,0.203719609056554,3,16
Intra,0.215308733539251,3,17
Intra,0.221514219505978,3,18
Intra,0.257016257725735,3,19
Intra,0.258436112471921,3,20
Intra,0.179891123346193,6,1
Intra,0.294664793133017,6,2
Intra,0.289482571378161,6,3
Intra,0.288511944850672,6,4
Intra,0.291925635509454,6,5
Intra,0.28108688872289,6,6
Intra,0.302403324463959,6,7
Intra,0.307490559652542,6,8
Intra,0.322385394293608,6,9
Intra,0.253820545705799,6,10
Intra,0.186964269745264,6,11
Intra,0.290122067849788,6,12
Intra,0.272678086545847,6,13
Intra,0.290956862235138,6,14
Intra,0.285344069111199,6,15
Intra,0.27986273576731,6,16
Intra,0.297223393506203,6,17
Intra,0.296353168380764,6,18
Intra,0.31258681221937,6,19
Intra,0.259613021795131,6,20
Intra,0.198603203526692,6,21
Intra,0.286225499156828,6,22
Intra,0.287495280898722,6,23
Intra,0.3080596673347,6,24
Intra,0.306411069968766,6,25
Intra,0.311739238978452,6,26
Intra,0.319888882098337,6,27
Intra,0.324793864459921,6,28
Intra,0.304965186240328,6,29
Intra,0.242629771557278,6,30
Intra,0.222866975593787,8,1
Intra,0.230811135624197,8,2
Intra,0.202980362229849,8,3
Intra,0.222547491375335,8,4
Intra,0.193551801369705,8,5
Intra,0.177276425818279,8,6
Intra,0.181941777512217,8,7
Intra,0.223741533419117,8,8
Intra,0.316144270990809,9,1
Intra,0.276561890270512,9,2
Intra,0.254342037527591,10,1
Intra,0.247597243750339,10,2
Intra,0.241245890850166,10,3
Intra,0.25311117609772,10,4
Intra,0.252961810721576,10,5
Intra,0.279350739829924,10,6
Intra,0.280652919922833,10,7
Intra,0.258956801655686,10,8
Intra,0.23916560431044,10,9
Intra,0.254836685556815,10,10
Intra,0.242008155502393,10,11
Intra,0.241816571630312,10,12
Intra,0.276844304919511,10,13
Intra,0.28430346714861,10,14
Intra,0.240431773339816,10,15
Intra,0.238643305027795,10,16
Intra,0.226079664409168,10,17
Intra,0.220632474584548,10,18
Intra,0.282677739559794,10,19
Intra,0.285065089713598,10,20
Intra,0.255558345229114,10,21
Intra,0.107520943235964,10,22
Intra,0.104406893167527,10,23
Intra,0.140181939835416,10,24
Intra,0.108537562811838,10,25
Intra,0.121222798275041,10,26
Intra,0.119785689071531,10,27
Intra,0.104811800323874,10,28
Intra,0.255739489950711,10,29
Intra,0.251552008181273,10,30
Intra,0.252243917432252,10,31
Intra,0.244169117019651,10,32
Intra,0.262405361892678,10,33
Intra,0.308798374464242,10,34
Intra,0.288418342427778,10,35
Intra,0.261750307490735,10,36
Intra,0.245477122638274,10,37
Intra,0.248211233214673,10,38
Intra,0.234009738578457,10,39
Intra,0.244072528712433,10,40
Intra,0.310474946763282,10,41
Intra,0.291029183147607,10,42
Intra,0.247468902743543,10,43
Intra,0.253915786093516,10,44
Intra,0.234493917863458,10,45
Intra,0.236644495196818,10,46
Intra,0.243139538541823,10,47
Intra,0.245510834815369,10,48
Intra,0.269613709918502,10,49
Intra,0.276386053628622,11,1
Intra,0.289168411277135,11,2
Intra,0.274498783513246,11,3
Intra,0.286042701506628,11,4
Intra,0.265709879126022,11,5
Intra,0.277139790312731,12,1
Intra,0.302959049289832,12,2
Intra,0.292068211242458,12,3
Intra,0.296173279111765,12,4
Intra,0.288184431252741,12,5
Intra,0.296868558066543,12,6
Intra,0.27006157402417,12,7
Intra,0.287125513082479,12,8
Intra,0.313936335989201,12,9
Intra,0.292598129485607,12,10
Intra,0.286263405769019,12,11
Intra,0.282106796908615,12,12
Intra,0.317978140360048,12,13
Intra,0.292184355662149,12,14
Intra,0.291549716589725,12,15
Intra,0.283308928140717,12,16
Intra,0.28727194240012,12,17
Intra,0.302447137548217,12,18
Intra,0.312350968232979,12,19
Intra,0.312552743343456,12,20
Intra,0.303444116724908,12,21
Intra,0.279203769624578,13,1
Intra,0.230241044041656,13,2
Intra,0.244692942489792,13,3
Intra,0.253910631356686,13,4
Intra,0.233771055904465,13,5
Intra,0.256530624610905,13,6
Intra,0.305103028599641,13,7
Intra,0.256543901735131,13,8
Intra,0.263667192923844,13,9
Intra,0.298777582162041,13,10
Intra,0.264483909256271,13,11
Intra,0.289593164835019,13,12
Intra,0.306136655822224,13,13
Intra,0.248814349778212,13,14
Intra,0.278097958829297,13,15
Intra,0.295348122274797,13,16
Intra,0.272811920670611,13,17
Intra,0.295517220408713,13,18
Intra,0.300985229513164,13,19
Intra,0.246065119724634,13,20
Intra,0.265687017256364,13,21
Intra,0.289377334948808,13,22
Intra,0.270375127917877,13,23
Intra,0.258699452641153,13,24
Intra,0.303023394589941,13,25
Intra,0.263369681192563,13,26
Intra,0.295435769993321,13,27
Intra,0.285620596170005,13,28
Intra,0.25681773755002,13,29
Intra,0.295404012430499,13,30
Intra,0.303519809839905,13,31
Intra,0.260683264933629,13,32
Intra,0.267188446148487,13,33
Intra,0.285632987064977,13,34
Intra,0.286018358239809,13,35
Intra,0.283647525089471,13,36
Intra,0.29269625779481,13,37
Intra,0.233161581456794,13,38
Intra,0.290395242088501,13,39
Intra,0.286725605142437,13,40
Intra,0.25359834478655,13,41
Intra,0.27955574223056,13,42
Intra,0.280519290422169,13,43
Intra,0.233125213763847,13,44
Intra,0.252255751037736,13,45
Intra,0.259107615644442,13,46
Intra,0.256660275262144,13,47
Intra,0.263336133440667,13,48
Intra,0.304735891362174,13,49
Intra,0.279719065041498,13,50
Intra,0.282281037773445,13,51
Intra,0.279325574612964,13,52
Intra,0.275038865777971,13,53
Intra,0.289561599158433,13,54
Intra,0.21563428905917,17,1
Intra,0.224015469461359,17,2
Intra,0.238162591171691,17,3
Intra,0.234534498555319,17,4
Intra,0.227023470246345,17,5
Intra,0.241892837394128,17,6
Intra,0.227782819359105,17,7
Intra,0.212553286890598,17,8
Intra,0.22691314365418,17,9
Intra,0.241426410043624,17,10
Intra,0.229218843004884,17,11
Intra,0.246609182964692,17,12
Intra,0.0712993520160864,18,1
Intra,0.274129518391628,18,2
Intra,0.297432506559432,18,3
Intra,0.265475910192808,18,4
Intra,0.0727174913523076,18,5
Intra,0.26483904838256,18,6
Intra,0.282827103944996,18,7
Intra,0.254251129803284,18,8
Intra,0.0852121173363478,18,9
Intra,0.295567980447384,18,10
Intra,0.291392582084264,18,11
Intra,0.271368458299452,18,12
Intra,0.166825705079664,22,1
Intra,0.25404281800016,22,2
Intra,0.277287292297024,22,3
Intra,0.249449021138595,22,4
Intra,0.177450804559075,22,5
Intra,0.287215756949421,22,6
Intra,0.260125170890819,22,7
Intra,0.251064827535981,22,8
Intra,0.182713035409191,22,9
Intra,0.284677543778468,22,10
Intra,0.292310066968757,22,11
Intra,0.274754530965443,22,12
Intra,0.175842650714903,22,13
Intra,0.267142959256392,22,14
Intra,0.272005234963557,22,15
Intra,0.277710188433793,22,16
Intra,0.331043172209777,22,17
Intra,0.151044467934523,22,18
Intra,0.136650504171304,22,19
Intra,0.145499823776272,22,20
Intra,0.288446408261439,23,1
Intra,0.264823699726447,23,2
Intra,0.266041399045783,23,3
Intra,0.285349163513755,23,4
Intra,0.184279307972327,24,1
Intra,0.238868830123766,24,2
Intra,0.246157220566648,24,3
Intra,0.259651047071744,24,4
Intra,0.237282736036852,24,5
Intra,0.231673339150716,24,6
Intra,0.218736072424206,24,7
Intra,0.223857034330281,24,8
Intra,0.270214646070495,24,9
Intra,0.276014474507697,24,10
Intra,0.289464358894457,24,11
Intra,0.284508000951644,24,12
Intra,0.261135140125805,24,13
Intra,0.259328531437739,24,14
Intra,0.237969408230592,24,15
Intra,0.273937110656721,24,16
Intra,0.291092792632597,24,17
Intra,0.280138289684337,24,18
Intra,0.28578502046018,24,19
Intra,0.278159919434403,24,20
Intra,0.26767676305737,24,21
Intra,0.218457612410596,24,22
Intra,0.275664869620878,24,23
Intra,0.287474649980205,24,24
Intra,0.298458123463836,24,25
Intra,0.284000709884746,24,26
Intra,0.265993245023047,24,27
Intra,0.274164001780297,24,28
Intra,0.216596427146198,24,29
Intra,0.266607919287378,24,30
Intra,0.294498360070102,24,31
Intra,0.286512884876173,24,32
Intra,0.276369783065276,24,33
Intra,0.245908663577125,24,34
Intra,0.276736880373926,24,35
Intra,0.257072981156615,24,36
Intra,0.282183106820375,24,37
Intra,0.300930313312308,24,38
Intra,0.290912811588004,24,39
Intra,0.310229964451524,24,40
Intra,0.27895241879009,24,41
Intra,0.279176685115268,24,42
Intra,0.226921392878615,24,43
Intra,0.286528606555961,24,44
Intra,0.27874574053789,24,45
Intra,0.273923264994475,24,46
Intra,0.269039084492189,24,47
Intra,0.267606589005751,24,48
Intra,0.27242351349414,24,49
Intra,0.25981183713297,24,50
Intra,0.275801212458424,24,51
Intra,0.303195456859138,24,52
Intra,0.275604460192425,24,53
Intra,0.275657931042721,24,54
Intra,0.259038799922109,24,55
Intra,0.292143895688938,24,56
Intra,0.259362801800697,24,57
Intra,0.290940643786773,24,58
Intra,0.315682486713657,24,59
Intra,0.309498784956795,24,60
Intra,0.314527803087665,24,61
Intra,0.289570544267381,24,62
Intra,0.280670376027152,24,63
Intra,0.246792113114009,24,64
Intra,0.322034256625554,24,65
Intra,0.334328538353645,24,66
Intra,0.307484590748999,24,67
Intra,0.309804132127883,24,68
Intra,0.316034037623848,24,69
Intra,0.298460507305465,24,70
Intra,0.249476669171202,24,71
Intra,0.310289940700505,24,72
Intra,0.34147891768114,24,73
Intra,0.316547560445471,24,74
Intra,0.323485462881316,24,75
Intra,0.313211090025622,24,76
Intra,0.303581057563262,24,77
Intra,0.289339323094659,25,1
Intra,0.291069234720608,25,2
Intra,0.302031891622697,25,3
Intra,0.29669130300653,25,4
Intra,0.28012090218429,25,5
Intra,0.269263897268925,25,6
Intra,0.300757227292526,25,7
Intra,0.316346041755921,25,8
Intra,0.298652228788999,25,9
Intra,0.31861606322406,25,10
Intra,0.304287952990362,25,11
Intra,0.29877348801437,25,12
Intra,0.305314256082264,25,13
Intra,0.314660934728539,25,14
Intra,0.291385506767459,25,15
Intra,0.293130803947192,25,16
Intra,0.318498207328476,25,17
Intra,0.293317414163339,25,18
Intra,0.28987013506502,25,19
Intra,0.312898284805562,25,20
Intra,0.306423193031044,25,21
Intra,0.294736177562217,25,22
Intra,0.300287290736546,25,23
Intra,0.293786024097011,25,24
Intra,0.308670945257925,25,25
Intra,0.32199273081227,25,26
Intra,0.299146780280388,25,27
Intra,0.328432480741922,25,28
Intra,0.333916060968341,25,29
Intra,0.288492976056994,25,30
Intra,0.130881471107072,3,1
Intra,0.151449574840673,3,2
Intra,0.193523211459085,8,1
Intra,0.217976659810503,8,2
Intra,0.188006743457886,8,3
Intra,0.220778088696454,8,4
Intra,0.194911612566226,8,5
Intra,0.152946518086973,8,6
Intra,0.203976621065933,8,7
Intra,0.28817523709329,9,1
Intra,0.256949288929208,10,1
Intra,0.260745177805646,10,2
Intra,0.231362235959566,10,3
Intra,0.18276119229478,10,4
Intra,0.212583294600064,10,5
Intra,0.215937654975903,10,6
Intra,0.224505408717332,10,7
Intra,0.241953627883079,10,8
Intra,0.171755185178534,10,9
Intra,0.257351825841731,10,10
Intra,0.298047340986928,10,11
Intra,0.271385697335708,10,12
Intra,0.252681087905582,10,13
Intra,0.259778207177066,10,14
Intra,0.220637886186319,10,15
Intra,0.190494010042962,10,16
Intra,0.20095362369524,10,17
Intra,0.192213311924431,10,18
Intra,0.215368861997001,10,19
Intra,0.246314849237142,10,20
Intra,0.148295777569015,10,21
Intra,0.262807211381579,10,22
Intra,0.296378434399908,10,23
Intra,0.298176362840609,10,24
Intra,0.262012245629572,10,25
Intra,0.260651334591065,10,26
Intra,0.241779079516783,10,27
Intra,0.182222039453162,10,28
Intra,0.20916396362253,10,29
Intra,0.192429088859331,10,30
Intra,0.226268952691318,10,31
Intra,0.216105098690303,10,32
Intra,0.165006320673981,10,33
Intra,0.277901268288074,10,34
Intra,0.291689219387144,10,35
Intra,0.296302472318131,10,36
Intra,0.115123370893921,10,37
Intra,0.122792535575208,10,38
Intra,0.108943585400703,10,39
Intra,0.129235247973931,10,40
Intra,0.11454930338179,10,41
Intra,0.154814496906922,10,42
Intra,0.113723758529055,10,43
Intra,0.109610838745082,10,44
Intra,0.0834005529416427,10,45
Intra,0.0786427991157253,10,46
Intra,0.0953824045674475,10,47
Intra,0.103627658316605,10,48
Intra,0.256748538763007,10,49
Intra,0.260362443610537,10,50
Intra,0.247569295247981,10,51
Intra,0.173178042051464,10,52
Intra,0.236675793717456,10,53
Intra,0.201641864703606,10,54
Intra,0.237563323716271,10,55
Intra,0.26721545699155,10,56
Intra,0.163225924715533,10,57
Intra,0.244688019172397,10,58
Intra,0.31239617554129,10,59
Intra,0.285585081533853,10,60
Intra,0.263117276048155,10,61
Intra,0.24029118941886,10,62
Intra,0.254003932768891,10,63
Intra,0.188602084129102,10,64
Intra,0.242731619782612,10,65
Intra,0.177954189396159,10,66
Intra,0.223626982151624,10,67
Intra,0.257588702896133,10,68
Intra,0.158945694679636,10,69
Intra,0.261259653404152,10,70
Intra,0.312511813146482,10,71
Intra,0.27622463742101,10,72
Intra,0.247823662638937,10,73
Intra,0.2250568820778,10,74
Intra,0.242864527719921,10,75
Intra,0.161316177885448,10,76
Intra,0.225997033454358,10,77
Intra,0.210434160843036,10,78
Intra,0.199583923702895,10,79
Intra,0.217610340989765,10,80
Intra,0.151415841987446,10,81
Intra,0.21993455704175,10,82
Intra,0.287521998085193,10,83
Intra,0.282801695840497,10,84
Intra,0.305571271297912,11,1
Intra,0.313114569545577,11,2
Intra,0.26387039053755,11,3
Intra,0.301344603972126,11,4
Intra,0.288767864669911,11,5
Intra,0.286488587247366,11,6
Intra,0.285428093550927,11,7
Intra,0.313684930587726,11,8
Intra,0.290941277863038,11,9
Intra,0.294372239811317,11,10
Intra,0.233030563572059,11,11
Intra,0.293110550307975,11,12
Intra,0.299131198849238,11,13
Intra,0.284467091066676,11,14
Intra,0.285442822066003,11,15
Intra,0.320652222595504,11,16
Intra,0.290976616704943,11,17
Intra,0.301278260422238,11,18
Intra,0.27172896205338,11,19
Intra,0.301619752434792,11,20
Intra,0.306430729826105,11,21
Intra,0.284864007586743,11,22
Intra,0.269887112294172,11,23
Intra,0.303699782535666,11,24
Intra,0.299127592997584,11,25
Intra,0.299486458513752,11,26
Intra,0.269549034101322,11,27
Intra,0.285589370651529,11,28
Intra,0.287467994566375,11,29
Intra,0.302989675367053,11,30
Intra,0.283635935838618,11,31
Intra,0.323251949466798,11,32
Intra,0.264703023557278,11,33
Intra,0.298678690541889,11,34
Intra,0.265509422383474,11,35
Intra,0.293203429807053,11,36
Intra,0.305347882852362,11,37
Intra,0.278936587764083,11,38
Intra,0.26021302893308,11,39
Intra,0.318261039160222,11,40
Intra,0.293152919199614,12,1
Intra,0.293062350766063,12,2
Intra,0.309917136950566,12,3
Intra,0.251084248995659,13,1
Intra,0.268758333752355,13,2
Intra,0.257300231850297,13,3
Intra,0.264891985926476,13,4
Intra,0.281553392459161,13,5
Intra,0.294805236991863,13,6
Intra,0.283468138932064,13,7
Intra,0.298996629332979,13,8
Intra,0.273072681510395,13,9
Intra,0.299366691490318,13,10
Intra,0.277349822826192,13,11
Intra,0.297417515145763,13,12
Intra,0.257244440068659,13,13
Intra,0.28192803094622,13,14
Intra,0.2828357020431,13,15
Intra,0.275930247861812,13,16
Intra,0.266167498851468,13,17
Intra,0.283450059438248,13,18
Intra,0.298828649212857,13,19
Intra,0.254560027924361,13,20
Intra,0.276923248470464,13,21
Intra,0.295520253896348,13,22
Intra,0.281123274608886,13,23
Intra,0.287454056196936,13,24
Intra,0.271471426688122,13,25
Intra,0.29143954468776,13,26
Intra,0.274589900278123,13,27
Intra,0.300276958109594,13,28
Intra,0.260039078446845,13,29
Intra,0.272778644132825,13,30
Intra,0.265379325736351,13,31
Intra,0.257475028766929,13,32
Intra,0.281946123843538,13,33
Intra,0.270055847621334,13,34
Intra,0.2911884647236,13,35
Intra,0.286724853636617,13,36
Intra,0.267936170588211,23,1
Intra,0.254538215032,24,1
Intra,0.249675341877199,24,2
Intra,0.225537392733195,24,3
Intra,0.227515831906767,24,4
Intra,0.267386596322503,24,5
Intra,0.264523668623459,24,6
Intra,0.27565192037099,24,7
Intra,0.27019745830432,24,8
Intra,0.265962343885766,24,9
Intra,0.267631836940529,24,10
Intra,0.249619694645756,24,11
Intra,0.247961210595653,24,12
Intra,0.256536570466785,24,13
Intra,0.282475219123606,24,14
Intra,0.245346360192814,24,15
Intra,0.272713427092997,24,16
Intra,0.282685009008128,24,17
Intra,0.24926276451877,24,18
Intra,0.265268930789413,24,19
Intra,0.292015263188905,24,20
Intra,0.286969518434993,24,21
Intra,0.282412073409261,24,22
Intra,0.266450428035887,24,23
Intra,0.272134993571691,24,24
Intra,0.262523396736914,24,25
Intra,0.272174046465033,24,26
Intra,0.271783487535044,24,27
Intra,0.27158883701557,24,28
Intra,0.270454741558571,24,29
Intra,0.285875922563219,24,30
Intra,0.28014205560208,24,31
Intra,0.25589586278595,24,32
Intra,0.286997657395144,24,33
Intra,0.287869527618859,24,34
Intra,0.276624671007731,24,35
Intra,0.30623476951051,24,36
Intra,0.304143574550809,24,37
Intra,0.292001480942034,24,38
Intra,0.280700835820549,24,39
Intra,0.313860679540723,24,40
Intra,0.283550751367674,24,41
Intra,0.310615305075802,24,42
Intra,0.296624375403315,24,43
Intra,0.308653617018959,24,44
Intra,0.308707779309344,25,1
Intra,0.281683107616199,25,2
Intra,0.303049922198055,25,3
Intra,0.325436753805858,25,4
Intra,0.281666702028781,25,5
Intra,0.306917501978875,25,6
Intra,0.301004485130266,25,7
Intra,0.315619466579265,25,8
Intra,0.301264021863933,25,9
Intra,0.311078544739432,25,10
Intra,0.273247048560073,6,1
Intra,0.284548909509083,6,2
Intra,0.294896568044105,20,1
Intra,0.299644303314342,20,2
Intra,0.297199512627208,20,3
Intra,0.256230289436957,6,1
Intra,0.307934333799904,6,2
Intra,0.284130627202526,6,1
Intra,0.293052614823569,6,2
Intra,0.270505985101107,6,3
Intra,0.237880817140395,6,4
Intra,0.25671539176467,6,5
Intra,0.242780852864695,6,6
Intra,0.181244065389049,6,7
Intra,0.175580690820398,6,8
Intra,0.268495756068989,6,9
Intra,0.230479566872586,6,10
Intra,0.276177222203193,6,11
Intra,0.293101372562923,6,12
Intra,0.294962889485624,6,13
Intra,0.260487737348879,6,14
Intra,0.263439326428587,6,15
Intra,0.247920015306079,6,16
Intra,0.203249649930983,6,17
Intra,0.203346393676428,6,18
Intra,0.278985733042465,6,19
Intra,0.255094599679907,6,20
Intra,0.2314805242617,27,1
Intra,0.287878805173589,27,2
Intra,0.28907596809602,27,3
Intra,0.275698713448954,5,1
Intra,0.302599486621883,5,2
Intra,0.276259967678405,5,3
Intra,0.317975658381178,5,4
Intra,0.269452403608159,5,5
Intra,0.292632905116833,5,6
Intra,0.28184992809307,6,1
Intra,0.230901240219911,6,2
Intra,0.275575712492176,6,3
Intra,0.287124764519574,6,4
Intra,0.247630575573114,6,5
Intra,0.292469382763665,6,6
Intra,0.290711483701137,20,1
Intra,0.283733785310885,20,2
Intra,0.290439762893716,20,3
Intra,0.27257613395114,20,4
Intra,0.320706614473986,20,5
Intra,0.293133462797768,20,6
Intra,0.230244479069164,26,1
Intra,0.245930178270074,26,2
Intra,0.268865445458494,26,3
Intra,0.267524576102853,26,4
Intra,0.248893441595994,26,5
Intra,0.272443238459315,26,6
Intra,0.267961598784232,26,7
Intra,0.260508066783302,26,8
Intra,0.28162753162936,26,9
Intra,0.253927324643952,26,10
Intra,0.26622702078089,26,11
Intra,0.125167752752978,26,12
Intra,0.171678061660946,26,13
Intra,0.199774863075432,26,14
Intra,0.182959994334632,26,15
Intra,0.149414840290842,26,16
Intra,0.175492995840175,26,17
Intra,0.164752344667604,26,18
Intra,0.168234529424944,26,19
Intra,0.176024634059615,26,20
Intra,0.172308053947639,26,21
Intra,0.175500600429029,26,22
Intra,0.171266542604538,6,1
Intra,0.259716022154166,6,2
Intra,0.274045139537275,6,3
Intra,0.292999900486648,6,4
Intra,0.272328199155918,6,5
Intra,0.27635276538971,6,6
Intra,0.298985328682059,6,7
Intra,0.280913413016154,6,8
Intra,0.305522324220706,6,9
Intra,0.227760888313943,6,10
Intra,0.184583628388421,6,11
Intra,0.276610729580989,6,12
Intra,0.257350084207412,6,13
Intra,0.296471335521987,6,14
Intra,0.266178692244874,6,15
Intra,0.277919066624236,6,16
Intra,0.311144826537617,6,17
Intra,0.314365049708323,6,18
Intra,0.312216093996346,6,19
Intra,0.238308003488874,6,20
Intra,0.255532245505834,5,1
Intra,0.254777214254836,5,2
Intra,0.250203886514922,5,3
Intra,0.260524145670345,5,4
Intra,0.295607987351159,5,5
Intra,0.231849808314764,5,6
Intra,0.108640772124136,5,7
Intra,0.281535895055943,5,8
Intra,0.268287791702181,5,9
Intra,0.289460459687371,5,10
Intra,0.256349881731625,5,11
Intra,0.298012462300338,5,12
Intra,0.249138755542388,5,13
Intra,0.145173270131577,5,14
Intra,0.262213619575172,5,15
Intra,0.270623172677461,5,16
Intra,0.267682738379074,5,17
Intra,0.258614239985295,5,18
Intra,0.266320952951256,5,19
Intra,0.253379908530933,5,20
Intra,0.144738314072514,5,21
Intra,0.240384931121524,26,1
Intra,0.232296461175158,26,2
Intra,0.159806814848509,26,3
Intra,0.153409551454239,26,4
Intra,0.289816614522946,2,1
Intra,0.275665940507881,2,2
Intra,0.294606630154874,6,1
Intra,0.282735612320576,6,1
Intra,0.285973241913717,6,2
Intra,0.263254223598068,6,3
Intra,0.257270401536125,6,4
Intra,0.257346002362719,6,5
Intra,0.254553352033782,6,6
Intra,0.188441911245115,6,7
Intra,0.188858632650414,6,8
Intra,0.260456684741214,6,9
Intra,0.233386615963801,6,10
Intra,0.227858149058616,18,1
Intra,0.229784139438509,18,2
Intra,0.240375525197787,18,3
Intra,0.280122670000022,2,1
Intra,0.283658399752956,2,2
Intra,0.291571886280272,6,1
Intra,0.220211691382768,6,2
Intra,0.282146549641048,6,3
Intra,0.273853911612417,20,1
Intra,0.253036941854283,20,2
Intra,0.16819970912473,6,1
Intra,0.251825763602394,6,2
Intra,0.264470860317771,6,3
Intra,0.260978711265075,6,4
Intra,0.271615935294901,6,5
Intra,0.289333094071363,6,6
Intra,0.294561019917865,6,7
Intra,0.279548953212382,6,8
