LAHd1,-20.5534,-11.2008,-13.4396500671683,0,1,1,0.157473,1
LAHd2,-26.1667,-12.1694,-14.62995361707,0,2,2,0.157473,1
LAHd3,-32.1854,-13.0526,-13.723272412313,0,3,3,0.157473,1
LAHd4,-37.376,-13.6711,-12.6555193128579,0,4,4,0.157473,1
LAHd5,-42.4723,-13.3786,-12.3531774096943,0,5,5,0.157473,1
LAHd6,-46.2754,-15.459,-12.1663605726965,0,6,6,0.157473,1
LAHd7,-53.2136,-16.5448,-12.2138235865866,0,7,7,0.157473,1
LAHd8,-60.5274,-17.2343,-13.5335546828068,0,8,8,0.157473,1
LAHd9,-66.3485,-16.1254,-14.7615813626069,0,9,9,0.157473,1
LAHd10,-69.5945,-16.6318,-13.003612316258,0,10,10,0.157473,1
LATs1,-54.8852,9.90843,-20.8751481027888,0,11,11,0.157473,1
LATs2,-58.4847,14.0626,-22.4981893623449,0,12,12,0.157473,1
LATs3,-61.8944,9.21728,-12.0032091389774,0,13,13,0.157473,1
LATs4,-65.4064,6.96203,1.47789639613885,0,14,14,0.157473,1
LATs5,-64.6324,4.62004,13.7577323342305,0,15,15,0.157473,1
LATs6,-62.9559,0.581012,26.8316984454354,0,16,16,0.157473,1
LATs7,-60.4553,-0.78266,36.1209313909493,0,17,17,0.157473,1
LATs8,-60.3715,-10.1944,41.7999320377224,0,18,18,0.157473,1
LATs9,-57.4202,-15.8629,51.2321603111238,0,19,19,0.157473,1
LATs10,-50.7553,-21.9294,58.9216224503174,0,20,20,0.157473,1
LAmyd1,-18.6001,-3.46412,-18.3613764138579,0,21,21,0.157473,1
LAmyd2,-23.3867,-3.08686,-18.9968246333943,0,22,22,0.157473,1
LAmyd3,-28.8593,-1.7709,-19.9051537305993,0,23,23,0.157473,1
LAmyd4,-34.1988,-2.59735,-20.9938339509832,0,24,24,0.157473,1
LAmyd5,-40.0187,-1.88986,-19.3006905212527,0,25,25,0.157473,1
LAmyd6,-43.465,-0.741307,-19.325775780057,0,26,26,0.157473,1
LAmyd7,-47.9219,-2.83655,-21.6570721845227,0,27,27,0.157473,1
LAmyd8,-54.8086,-2.67496,-21.6279734818523,0,28,28,0.157473,1
LAmyd9,-61.7057,-3.38451,-22.1400281203367,0,29,29,0.157473,1
LAmyd10,-65.3462,-2.16813,-22.0517140025167,0,30,30,0.157473,1
LMHd1,-24.8735,-23.1269,-10.3392192913514,0,31,31,0.157473,1
LMHd2,-30.5819,-24.0879,-10.7194534671407,0,32,32,0.157473,1
LMHd3,-36.0928,-25.5357,-11.3207927532297,0,33,33,0.157473,1
LMHd4,-41.5983,-26.7489,-10.6609046304478,0,34,34,0.157473,1
LMHd5,-47.4069,-27.906,-10.9030692185164,0,35,35,0.157473,1
LMHd6,-54.1855,-27.628,-12.1975701310825,0,36,36,0.157473,1
LMHd7,-61.1796,-27.3549,-14.1310674736874,0,37,37,0.157473,1
LMHd8,-65.5093,-27.0604,-15.2409789946363,0,38,38,0.157473,1
LMHd9,-68.6548,-28.2247,-14.3932746056109,0,39,39,0.157473,1
LMHd10,-71.3201,-28.2732,-13.2992845290956,0,40,40,0.157473,1
LMTs1,-69.7526,-22.7293,-21.6460928936463,0,41,41,0.157473,1
LMTs2,-70.1528,-22.6302,-11.2948581984835,0,42,42,0.157473,1
LMTs3,-70.2898,-21.8954,2.26311876887818,0,43,43,0.157473,1
LMTs4,-68.8066,-18.994,15.4585309026526,0,44,44,0.157473,1
LMTs5,-65.5945,-20.8375,30.0695674498191,0,45,45,0.157473,1
LMTs6,-63.5496,-21.7251,41.4135767385298,0,46,46,0.157473,1
LMTs7,-59.9116,-23.7889,50.2605884510036,0,47,47,0.157473,1
LMTs8,-52.5638,-27.8389,57.3630509019691,0,48,48,0.157473,1
LMTs9,-45.7302,-31.7976,62.7695009251359,0,49,49,0.157473,1
LMTs10,-40.3014,-32.9826,70.3865165530741,0,50,50,0.157473,1
LOFLd1,-34.4973,40.9325,-20.6336427668029,0,51,51,0.157473,1
LOFLd2,-34.0138,42.2991,-15.4417449204535,0,52,52,0.157473,1
LOFLd3,-34.6845,44.3971,-10.1494898459986,0,53,53,0.157473,1
LOFLd4,-36.2592,46.5692,-1.47901232847203,0,54,54,0.157473,1
LOFLd5,-36.4795,49.5494,7.18499429751202,0,55,55,0.157473,1
LOFLd6,-34.5819,52.2016,15.3081029596734,0,56,56,0.157473,1
LOFLd7,-31.468,53.9474,25.2711175918486,0,57,57,0.157473,1
