LFG1,-25.3047,50.6288,30.0537584375885,0,1,1,0.274658,1
LFG2,-26.869,42.146,34.6473413676349,0,2,2,0.274658,1
LFG3,-33.6828,33.9661,35.3381299760865,0,3,3,0.274658,1
LFG4,-41.0019,26.0874,37.2270601454238,0,4,4,0.274658,1
LFG5,-45.3664,18.8106,38.9227215485359,0,5,5,0.274658,1
LFG6,-52.0124,7.43733,38.2169550620926,0,6,6,0.274658,1
LFG7,-56.7761,-1.72741,35.1566236756095,0,7,7,0.274658,1
LFG8,-62.7834,-12.8674,33.3996855027846,0,8,8,0.274658,1
LFG9,-31.2613,51.2074,7.82950120159023,0,9,9,0.274658,1
LFG10,-37.2795,43.3941,14.9678840734726,0,10,10,0.274658,1
LFG11,-43.1188,34.1807,17.2091292894921,0,11,11,0.274658,1
LFG12,-45.7459,27.3398,23.3414416399574,0,12,12,0.274658,1
LFG13,-51.3552,17.4971,30.459423126526,0,13,13,0.274658,1
LFG14,-57.7329,4.82519,27.0075777102649,0,14,14,0.274658,1
LFG15,-60.2513,-4.02179,25.3402287978568,0,15,15,0.274658,1
LFG16,-64.9397,-12.2378,23.1203295335781,0,16,16,0.274658,1
LFG17,-36.1889,53.0004,-4.40886296899031,0,17,17,0.274658,1
LFG18,-48.4935,44.3907,1.07615574604351,0,18,18,0.274658,1
LFG19,-54.5645,35.8998,2.7693699297957,0,19,19,0.274658,1
LFG20,-54.6145,24.6903,10.4119784328434,0,20,20,0.274658,1
LFG21,-58.2932,12.0288,13.0708698345141,0,21,21,0.274658,1
LFG22,-63.9316,5.49043,11.8255783654158,0,22,22,0.274658,1
LFG23,-64.8827,-1.61568,13.5010104436746,0,23,23,0.274658,1
LFG24,-67.4314,-12.089,12.0922900250497,0,24,24,0.274658,1
LFG25,-41.1652,55.0324,-14.1814487871594,0,25,25,0.274658,1
LFG26,-48.9727,49.9495,-12.5865728356672,0,26,26,0.274658,1
LFG27,-56.2942,39.3641,-10.9776214567016,0,27,27,0.274658,1
LFG28,-59.8656,24.3351,-4.26697452787914,0,28,28,0.274658,1
LFG29,-60.2301,15.1435,-1.044461689036,0,29,29,0.274658,1
LFG30,-64.8546,7.21386,0.0594575892219331,0,30,30,0.274658,1
LFG31,-66.5003,-1.49137,0.0325179655484203,0,31,31,0.274658,1
LFG32,-68.1864,-10.5035,2.08515537437237,0,32,32,0.274658,1
LIHG1,0.789601,-43.2664,48.9556942680383,0,33,33,0.274658,1
LIHG2,-0.0462513,-34.0205,44.641994921307,0,34,34,0.274658,1
LIHG3,1.92788,-24.2347,41.7953985908976,0,35,35,0.274658,1
LIHG4,2.82738,-10.95,38.8203210917255,0,36,36,0.274658,1
LIHG5,4.80544,-2.72956,35.2398720785892,0,37,37,0.274658,1
LIHG6,6.31457,6.80953,26.717711247646,0,38,38,0.274658,1
LIHG7,7.01156,16.8826,19.3634606775966,0,39,39,0.274658,1
LIHG8,4.56327,27.7366,13.4851903233168,0,40,40,0.274658,1
LIHG9,0.650273,-39.767,59.2341123670104,0,41,41,0.274658,1
LIHG10,-0.516221,-29.5237,56.550621185713,0,42,42,0.274658,1
LIHG11,-0.724172,-19.7377,54.9121795246081,0,43,43,0.274658,1
LIHG12,1.16794,-5.19844,49.2949646898777,0,44,44,0.274658,1
LIHG13,3.22491,4.91728,44.7416155381405,0,45,45,0.274658,1
LIHG14,2.39746,11.5878,36.3914741410966,0,46,46,0.274658,1
LIHG15,5.51825,23.8997,30.5126907941261,0,47,47,0.274658,1
LIHG16,4.82406,35.2036,25.8345833420819,0,48,48,0.274658,1
LIHG17,0.513651,-35.2598,69.7183880271943,0,49,49,0.274658,1
LIHG18,0.478984,-24.6281,68.2947326838165,0,50,50,0.274658,1
LIHG19,-0.760999,-15.3904,65.5170072530662,0,51,51,0.274658,1
LIHG20,-0.649112,-1.0656,60.3408450473496,0,52,52,0.274658,1
LIHG21,-0.709268,9.56979,55.5313064447438,0,53,53,0.274658,1
LIHG22,-0.353848,17.6448,47.7881687175687,0,54,54,0.274658,1
LIHG23,0.135678,27.4691,40.7120287884947,0,55,55,0.274658,1
LIHG24,1.55093,37.8679,33.5619146853277,0,56,56,0.274658,1
LOFG1,-18.9466,66.1105,-1.06240843854209,0,57,57,0.274658,1
LOFG2,-19.1375,60.7786,-15.3946262074292,0,58,58,0.274658,1
